[TRACE] 0: : Looking for './JTest.so' ....
[TRACE] 0: : Failed to attach './JTest.so'
[TRACE] 0: : Looking for '/home/nbrei/src/jana2/Linux_CentOS7-x86_64-gcc4.8.5/plugins/JTest.so' ....
[TRACE] 0: : Found!
[INFO] 0: : Initializing plugin "/home/nbrei/src/jana2/Linux_CentOS7-x86_64-gcc4.8.5/plugins/JTest.so"
Opening source "dummy_evt_src" - JEventSource_jana_test : JTest Fake Event Source

              Config. Parameters
  ===========================================
          name                    value
  --------------------   --------------------
  benchmark:maxthreads = 88
  benchmark:minthreads = 4
  benchmark:threadstep = 4
      jana:legacy_mode = 0
               NEVENTS = 0
              nthreads = 4

Start processing ...
Waiting for event source to start producing ... rate: 0
Rate: 3740.14Hz   -  ready to begin test
Setting NTHREADS = 4 ...
nthreads=4  rate=3881.23Hz  (avg = 3881.23 +/- 0.220106 Hz)
nthreads=4  rate=3855.84Hz  (avg = 3868.53 +/- 8.98056 Hz)
nthreads=4  rate=3764.21Hz  (avg = 3833.76 +/- 29.0173 Hz)
nthreads=4  rate=3857.22Hz  (avg = 3839.62 +/- 22.3473 Hz)
nthreads=4  rate=3877.2Hz  (avg = 3847.14 +/- 19.0995 Hz)
nthreads=4  rate=3924.13Hz  (avg = 3859.97 +/- 19.7624 Hz)
nthreads=4  rate=3862.27Hz  (avg = 3860.3 +/- 16.9421 Hz)
nthreads=4  rate=3756.22Hz  (avg = 3847.29 +/- 19.1795 Hz)
nthreads=4  rate=3800.21Hz  (avg = 3842.06 +/- 17.7475 Hz)
nthreads=4  rate=3913.22Hz  (avg = 3849.17 +/- 17.3408 Hz)
nthreads=4  rate=3977.22Hz  (avg = 3860.82 +/- 19.2796 Hz)
nthreads=4  rate=3889.23Hz  (avg = 3863.18 +/- 17.8178 Hz)
nthreads=4  rate=3754.18Hz  (avg = 3854.8 +/- 18.314 Hz)
nthreads=4  rate=3830.27Hz  (avg = 3853.05 +/- 17.0895 Hz)
nthreads=4  rate=3854.24Hz  (avg = 3853.13 +/- 15.9504 Hz)
Setting NTHREADS = 8 ...
nthreads=8  rate=7112.74Hz  (avg = 7112.74 +/- 0.682811 Hz)
nthreads=8  rate=7180.46Hz  (avg = 7146.6 +/- 23.9443 Hz)
nthreads=8  rate=7228.43Hz  (avg = 7173.88 +/- 27.4031 Hz)
