# nthreads     rate
      4         39.2
      4          2.0
      4          2.0
      4          3.0
      4          2.0
      4          2.0
      4          2.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          2.0
      4          3.0
     12          2.0
     12          9.0
     12          3.0
     12          8.0
     12          5.0
     12          7.0
     12          7.0
     12          6.0
     12          6.0
     12          3.0
     12         10.0
     12          5.0
     12          8.0
     12          6.0
     12          5.0
     20          8.0
     20         11.0
     20         13.0
     20          8.0
     20         13.0
     20          8.0
     20         15.0
     20          5.0
     20         13.0
     20          9.0
     20         13.0
     20          8.0
     20         10.0
     20          9.0
     20          8.0
     28         11.0
     28         23.0
     28          7.0
     28         19.0
     28         13.0
     28         13.0
     28         16.0
     28         16.0
     28         13.0
     28         13.0
     28         17.0
     28         11.0
     28         16.0
     28         13.0
     28         18.0
     36         14.5
     36         21.0
     36         13.0
     36         23.0
     36         15.0
     36         24.0
     36         14.0
     36         22.0
     36         18.0
     36         18.0
     36         19.0
     36         17.0
     36         21.0
     36         16.0
     36         22.0
     44         17.0
     44         27.9
     44         18.0
     44         27.9
     44         16.0
     44         28.9
     44         20.0
     44         25.0
     44         21.0
     44         26.9
     44         24.0
     44         20.0
     44         23.0
     44         22.0
     44         21.0
     52         23.9
     52         27.9
     52         26.9
     52         26.9
     52         24.0
     52         29.9
     52         21.0
     52         33.9
     52         19.0
     52         33.9
     52         24.0
     52         29.9
     52         18.0
     52         32.9
     52         21.0
     60         26.9
     60         39.9
     60         25.0
     60         35.9
     60         25.0
     60         35.9
     60         24.0
     60         38.9
     60         28.9
     60         33.9
     60         27.9
     60         33.9
     60         35.9
     60         29.9
     60         32.9
     68         31.4
     68         35.9
     68         30.9
     68         40.9
     68         29.9
     68         41.9
     68         35.9
     68         33.9
     68         40.9
     68         25.9
     68         43.9
     68         29.9
     68         39.9
     68         29.9
     68         39.9
     76         36.9
     76         29.9
     76         43.9
     76         32.9
     76         42.9
     76         32.9
     76         41.9
     76         33.9
     76         36.9
     76         45.9
     76         31.9
     76         44.9
     76         31.9
     76         41.9
     76         32.9
     84         39.1
     84         41.9
     84         40.9
     84         31.9
     84         46.9
     84         40.9
     84         38.9
     84         32.9
     84         49.9
     84         35.9
     84         45.9
     84         39.9
     84         36.9
     84         39.9
     84         38.9
     92         40.9
     92         48.9
     92         40.9
     92         42.9
     92         40.9
     92         43.9
     92         42.9
     92         42.9
     92         49.9
     92         36.9
     92         46.9
     92         39.9
     92         41.9
     92         44.9
     92         47.9
    100         41.9
    100         44.9
    100         46.9
    100         44.9
    100         45.9
    100         41.9
    100         45.9
    100         43.9
    100         45.9
    100         43.9
    100         43.9
    100         45.9
    100         41.9
    100         46.9
    100         50.9
    108         41.9
    108         51.9
    108         47.9
    108         53.9
    108         43.9
    108         46.9
    108         43.9
    108         51.9
    108         40.9
    108         58.9
    108         42.9
    108         42.9
    108         56.9
    108         37.9
    108         57.9
    116         44.9
    116         53.9
    116         45.9
    116         55.9
    116         44.9
    116         52.9
    116         50.9
    116         45.9
    116         55.9
    116         41.9
    116         58.9
    116         49.9
    116         44.9
