# nthreads     rate
      4         45.2
      4         15.0
      4         15.0
      4         14.0
      4         15.0
      4         14.0
      4         14.0
      4         16.0
      4         13.0
      4         15.0
      4         14.0
      4         16.0
      4         14.0
      4         15.0
      4         13.0
      8         29.5
      8         29.0
      8         29.0
      8         28.0
      8         29.0
      8         28.0
      8         30.0
      8         28.0
      8         30.0
      8         32.0
      8         27.0
      8         30.0
      8         27.0
      8         30.0
      8         29.0
     12         40.5
     12         43.0
     12         43.0
     12         41.0
     12         44.0
     12         41.0
     12         44.0
     12         43.0
     12         42.0
     12         40.0
     12         43.0
     12         42.0
     12         41.0
     12         44.0
     12         42.0
     16         55.0
     16         59.0
     16         55.0
     16         56.0
     16         56.0
     16         57.0
     16         55.0
     16         58.0
     16         56.0
     16         57.0
     16         58.0
     16         57.0
     16         55.0
     16         55.0
     16         59.0
     20         68.0
     20         72.0
     20         71.0
     20         69.0
     20         70.0
     20         71.0
     20         71.0
     20         70.0
     20         70.0
     20         68.0
     20         70.0
     20         70.0
     20         71.0
     20         72.0
     20         67.0
     24         83.0
     24         84.0
     24         82.0
     24         85.0
     24         81.0
     24         86.0
     24         81.0
     24         87.0
     24         84.0
     24         84.0
     24         86.0
     24         82.0
     24         82.0
     24         84.0
     24         85.0
     28         94.0
     28         96.0
     28         98.0
     28         93.0
     28        102.0
     28         93.0
     28         96.0
     28         97.0
     28         95.0
     28         96.0
     28         94.0
     28         96.0
     28         98.0
     28         94.0
     28        103.0
     32        108.0
     32        103.9
     32        113.9
     32        107.0
     32        109.0
     32        114.9
     32        105.0
     32        110.9
     32        111.0
     32        102.0
     32        110.9
     32        108.0
     32        109.0
     32        104.0
     32        108.9
     36        114.5
     36        117.0
     36        111.0
     36        121.0
     36        115.0
     36        114.0
     36        114.0
     36        117.0
     36        117.0
     36        121.0
     36        116.0
     36        120.0
     36        114.0
     36        119.0
     36        120.0
     40        123.0
     40        128.0
     40        119.0
     40        126.0
     40        119.0
     40        122.0
     40        126.0
     40        122.0
     40        125.0
     40        121.0
     40        125.0
     40        122.0
     40        126.0
     40        121.0
     40        124.0
     44        128.5
     44        132.0
     44        131.0
     44        132.0
     44        135.0
     44        127.0
     44        132.0
     44        131.0
     44        126.0
     44        132.0
     44        136.0
     44        132.0
     44        136.0
     44        128.0
     44        140.0
     48        131.5
     48        132.0
     48        140.0
     48        132.0
     48        132.0
     48        136.0
     48        130.0
     48        139.0
     48        136.0
     48        130.0
     48        142.0
     48        129.9
     48        127.0
     48        138.0
     48        140.0
     52        135.0
     52        138.0
     52        140.0
     52        140.0
     52        140.0
     52        137.0
     52        138.0
     52        141.0
     52        139.0
     52        137.0
     52        142.0
     52        137.0
     52        139.0
     52        142.0
     52        138.8
     56        137.3
     56        137.8
     56        140.9
     56        139.9
     56        146.9
     56        135.0
     56        136.0
     56        146.0
     56        138.0
     56        137.0
     56        140.0
     56        137.0
     56        140.9
     56        135.9
     56        142.0
     60        141.9
     60        141.9
     60        141.9
     60        142.9
     60        142.9
     60        142.9
     60        134.9
     60        143.9
     60        143.9
     60        147.9
     60        142.9
     60        146.9
     60        144.9
     60        141.9
     60        150.9
     64        148.9
     64        149.8
     64        145.9
     64        147.9
     64        147.9
     64        152.8
     64        145.9
     64        150.8
     64        143.9
     64        147.9
     64        152.8
     64        148.9
     64        147.9
     64        148.9
     64        144.9
     68        151.9
     68        152.0
     68        146.0
     68        150.0
     68        151.0
     68        152.0
     68        151.0
     68        146.8
     68        148.9
     68        147.9
     68        155.8
     68        147.9
     68        147.9
     68        152.8
     68        149.9
     72        153.7
     72        153.8
     72        152.8
     72        149.9
     72        150.8
     72        154.8
     72        146.9
     72        155.8
     72        153.8
     72        153.8
     72        153.8
     72        148.9
     72        149.8
     72        157.8
     72        152.8
     76        153.3
     76        157.8
     76        150.8
     76        159.8
     76        160.8
     76        150.8
     76        155.8
     76        157.8
     76        151.8
     76        156.8
     76        156.8
     76        150.8
     76        154.8
     76        159.8
     76        158.8
     80        152.2
     80        157.8
     80        158.8
     80        157.8
     80        153.8
     80        159.8
     80        155.8
     80        149.8
     80        161.8
     80        149.9
     80        159.8
     80        160.8
     80        154.8
     80        160.8
     80        155.8
