# nthreads     rate
      4         37.3
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          2.0
      4          2.0
      4          3.0
      4          1.0
      4          4.0
      4          0.0
      4          4.0
      4          2.0
      4          2.0
      4          2.0
     12          4.5
     12          6.0
     12          7.0
     12          7.0
     12          6.0
     12          5.0
     12          8.0
     12          5.0
     12          7.0
     12          5.0
     12          7.0
     12          5.0
     12          7.0
     12          5.0
     12          8.0
     20          9.0
     20          8.0
     20         12.0
     20          9.0
     20         16.0
     20          5.0
     20         15.0
     20          8.0
     20         12.0
     20          8.0
     20         13.0
     20         10.0
     20          9.0
     20         11.0
     20         11.0
     28         13.0
     28         16.0
     28         13.0
     28         15.0
     28         14.0
     28         14.0
     28         16.0
     28         12.0
     28         20.0
     28         14.0
     28         17.0
     28         12.0
     28         16.0
     28         13.0
     28         16.0
     36         19.0
     36         15.0
     36         22.0
     36         17.0
     36         21.0
     36         18.0
     36         22.0
     36         19.0
     36         20.0
     36         17.0
     36         17.0
     36         19.0
     36         18.0
     36         23.0
     36         17.0
     44         21.9
     44         23.0
     44         23.0
     44         25.9
     44         18.0
     44         26.9
     44         25.9
     44         19.0
     44         24.9
     44         21.0
     44         25.0
     44         16.0
     44         29.9
     44         19.0
     44         25.9
     52         24.4
     52         26.9
     52         32.9
     52         23.0
     52         24.9
     52         31.9
     52         25.9
     52         26.9
     52         30.9
     52         21.0
     52         32.9
     52         24.9
     52         28.9
     52         23.0
     52         31.9
     60         29.4
     60         29.9
     60         32.9
     60         29.9
     60         32.9
     60         28.9
     60         29.9
     60         33.9
     60         30.9
     60         31.9
     60         33.9
     60         29.9
     60         34.9
     60         25.9
     60         30.9
     68         34.4
     68         33.9
     68         41.9
     68         29.9
     68         37.9
     68         27.9
     68         44.9
     68         26.9
     68         44.9
     68         27.9
     68         41.9
     68         28.9
     68         39.9
     68         35.9
     68         35.9
     76         35.4
     76         42.9
     76         33.9
     76         41.9
     76         34.9
     76         34.9
     76         42.9
     76         34.9
     76         43.9
     76         30.9
     76         39.9
     76         34.9
     76         45.9
     76         35.9
     76         43.9
     84         35.4
     84         41.9
     84         41.9
     84         36.9
     84         44.9
     84         41.9
     84         39.9
     84         37.9
     84         44.9
     84         33.9
     84         48.9
     84         37.9
     84         38.9
     84         41.9
     84         35.9
     92         41.3
     92         52.9
     92         35.9
     92         53.9
     92         39.9
     92         42.9
     92         39.9
     92         48.9
     92         41.9
     92         38.9
     92         47.9
     92         42.9
     92         45.9
     92         41.9
     92         45.9
    100         45.8
    100         40.9
    100         46.9
    100         47.9
    100         47.9
    100         39.9
    100         47.9
    100         47.9
    100         45.9
    100         47.9
    100         41.9
    100         47.9
    100         44.9
    100         40.9
    100         53.9
    108         42.4
    108         52.9
    108         43.9
    108         50.9
    108         44.9
    108         52.9
    108         47.9
    108         50.9
    108         47.9
    108         52.9
    108         40.9
    108         52.9
    108         48.9
    108         51.9
    108         45.9
    116         50.3
    116         49.9
    116         47.9
    116         54.9
    116         47.9
    116         56.9
    116         50.9
    116         49.9
    116         50.9
    116         53.9
    116         49.9
    116         53.9
    116         41.9
    116         63.8
    116         43.9
    124         52.8
    124         53.9
    124         51.9
    124         47.9
    124         58.9
    124         54.9
    124         55.9
    124         58.9
    124         49.9
    124         50.9
    124         53.9
    124         58.9
    124         51.9
    124         49.9
    124         58.9
    132         53.3
    132         57.9
    132         51.9
    132         58.9
    132         57.9
    132         54.9
    132         55.9
    132         54.9
    132         53.9
    132         58.9
    132         62.8
    132         50.9
    132         58.9
    132         51.9
    132         64.8
    140         54.3
    140         58.8
    140         52.9
    140         61.8
    140         55.9
    140         68.8
    140         50.9
    140         62.8
    140         51.9
    140         61.8
    140         53.9
    140         59.8
    140         54.9
    140         54.9
    140         64.8
    148         53.3
    148         57.9
    148         66.8
    148         52.9
    148         63.8
    148         60.8
    148         52.8
