# nthreads     rate
      4          1.8
      4          0.0
      4          0.0
      4          0.0
      4          0.0
      4          0.0
      4          0.0
      4          0.0
      4          0.0
      4          0.0
      4          1.0
      4          0.0
      4          0.0
      4          1.0
      4          0.0
      8          0.0
      8          1.0
      8          1.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          0.0
      8          1.0
     12          0.5
     12          0.0
     12          0.0
     12          2.0
     12          2.0
     12          0.0
     12          0.0
     12          0.0
     12          0.0
     12          0.0
     12          0.0
     12          1.0
     12          0.0
     12          1.0
     12          0.0
     16          0.5
     16          0.0
     16          0.0
     16          1.0
     16          0.0
     16          1.0
     16          1.0
     16          1.0
     16          0.0
     16          0.0
     16          2.0
     16          0.0
     16          2.0
     16          1.0
     16          0.0
     20          0.0
     20          0.0
     20          0.0
     20          0.0
     20          1.0
     20          1.0
     20          1.0
     20          2.0
     20          1.0
     20          1.0
     20          1.0
     20          3.0
     20          1.0
     20          0.0
     20          0.0
     24          0.5
     24          1.0
     24          1.0
     24          0.0
     24          1.0
     24          0.0
     24          3.0
     24          1.0
     24          0.0
     24          0.0
     24          1.0
     24          2.0
     24          1.0
     24          1.0
     24          1.0
     28          0.0
     28          0.0
     28          2.0
     28          3.0
     28          1.0
     28          1.0
     28          0.0
     28          2.0
     28          1.0
     28          1.0
     28          3.0
     28          1.0
     28          0.0
     28          1.0
     28          0.0
     32          0.5
     32          0.0
     32          2.0
     32          3.0
     32          1.0
     32          1.0
     32          0.0
     32          3.0
     32          1.0
     32          1.0
     32          1.0
     32          0.0
     32          1.0
     32          3.0
     32          1.0
     36          1.5
     36          0.0
     36          3.0
     36          0.0
     36          2.0
     36          2.0
     36          0.0
     36          2.0
     36          1.0
     36          1.0
     36          0.0
     36          2.0
     36          1.0
     36          1.0
     36          3.0
     40          1.5
     40          1.0
     40          0.0
     40          3.0
     40          1.0
     40          0.0
     40          1.0
     40          1.0
     40          1.0
     40          0.0
     40          0.0
     40          3.0
     40          1.0
     40          2.0
     40          3.0
     44          2.0
     44          2.0
     44          1.0
     44          2.0
     44          2.0
     44          1.0
     44          1.0
     44          1.0
     44          2.0
     44          3.0
     44          3.0
     44          3.0
     44          2.0
     44          0.0
     44          0.0
     48          1.0
     48          0.0
     48          0.0
     48          1.0
     48          3.0
     48          0.0
     48          1.0
     48          2.0
     48          2.0
     48          1.0
     48          0.0
     48          1.0
     48          2.0
     48          3.0
     48          1.0
     52          2.5
     52          3.0
     52          3.0
     52          1.0
     52          3.0
     52          2.0
     52          1.0
     52          2.0
     52          2.0
     52          2.0
     52          2.0
     52          2.0
     52          0.0
     52          0.0
     52          1.0
     56          1.5
     56          1.0
     56          1.0
     56          1.0
     56          1.0
     56          2.0
     56          2.0
     56          1.0
     56          0.0
     56          1.0
     56          0.0
     56          3.0
     56          2.0
     56          1.0
     56          0.0
     60          2.5
     60          2.0
     60          1.0
     60          2.0
     60          1.0
     60          3.0
     60          2.0
     60          1.0
     60          2.0
     60          0.0
     60          2.0
     60          1.0
     60          3.0
     60          1.0
     60          5.0
     64          1.5
     64          1.0
     64          2.0
     64          2.0
     64          2.0
     64          1.0
     64          1.0
     64          3.0
     64          0.0
     64          3.0
     64          2.0
     64          2.0
     64          2.0
     64          1.0
     64          0.0
     68          0.5
     68          0.0
     68          2.0
     68          3.0
     68          0.0
     68          2.0
     68          3.0
     68          0.0
     68          3.0
     68          3.0
     68          2.0
     68          1.0
     68          5.0
     68          1.0
     68          4.0
     72          1.0
     72          0.0
     72          0.0
     72          1.0
     72          2.0
     72          3.0
     72          1.0
     72          6.0
     72          1.0
     72          4.0
     72          2.0
     72          3.0
     72          0.0
     72          1.0
     72          1.0
     76          2.5
     76          1.0
     76          3.0
     76          1.0
     76          1.0
     76          1.0
     76          0.0
     76          1.0
     76          0.0
     76          2.0
     76          2.0
     76          0.0
     76          3.0
     76          2.0
     76          1.0
     80          1.5
     80          2.0
     80          1.0
     80          1.0
     80          2.0
     80          3.0
     80          3.0
     80          1.0
     80          5.0
     80          3.0
     80          5.0
     80          0.0
     80          1.0
     80          1.0
     80          0.0
