# nthreads     rate
      4          2.5
      4          2.0
      4          2.0
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          2.0
      4          3.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
     12          2.5
     12          2.0
     12          4.0
     12          5.0
     12          7.0
     12          6.0
     12          5.0
     12          7.0
     12          8.0
     12          4.0
     12         10.0
     12          4.0
     12          8.0
     12          5.0
     12          8.0
     20          6.5
     20          6.0
     20         10.0
     20          9.0
     20         13.0
     20          8.0
     20         11.0
     20         10.0
     20         10.0
     20         11.0
     20         10.0
     20         12.0
     20         11.0
     20         10.0
     20         11.0
     28         10.5
     28         15.0
     28          9.0
     28         11.0
     28         16.0
     28         12.0
     28         16.0
     28         15.0
     28         15.0
     28         14.0
     28         16.0
     28         12.0
     28         15.0
     28         16.0
     28         16.0
     36         14.0
     36         15.0
     36         15.0
     36         22.0
     36         15.0
     36         20.0
     36         16.0
     36         21.0
     36         17.0
     36         22.0
     36         15.0
     36         22.0
     36         17.0
     36         18.0
     36         21.0
     44         18.5
     44         18.0
     44         21.0
     44         18.0
     44         25.0
     44         24.0
     44         23.0
     44         22.0
     44         24.0
     44         21.0
     44         26.9
     44         22.0
     44         20.0
     44         27.9
     44         18.0
     52         24.4
     52         24.0
     52         23.0
     52         29.0
     52         24.0
     52         27.9
     52         27.9
     52         28.9
     52         29.9
     52         24.0
     52         26.9
     52         29.9
     52         26.9
     52         22.0
     52         32.9
     60         26.4
     60         25.0
     60         35.9
     60         29.9
     60         30.9
     60         28.9
     60         31.9
     60         27.9
     60         36.9
     60         30.9
     60         29.9
     60         30.9
     60         31.9
     60         29.9
     60         37.9
     68         28.4
     68         31.9
     68         34.9
     68         33.9
     68         33.9
     68         36.9
     68         33.9
     68         35.9
     68         36.9
     68         29.9
     68         40.9
     68         38.9
     68         29.9
     68         42.9
     68         30.9
     76         34.4
     76         35.9
     76         40.9
     76         30.9
     76         44.9
     76         29.9
     76         43.9
     76         33.9
     76         36.9
     76         36.9
     76         40.9
