# nthreads     rate
      4         44.8
      4          1.0
      4          3.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          3.0
      4          1.0
      4          2.0
     12          2.5
     12         10.0
     12          5.0
     12          7.0
     12          5.0
     12          6.0
     12          8.0
     12          7.0
     12          6.0
     12          7.0
     12          6.0
     12          6.0
     12          6.0
     12          7.0
     12          4.0
     20          8.5
     20         12.0
     20          8.0
     20         12.0
     20         10.0
     20         13.0
     20          6.0
     20         15.0
     20          7.0
     20         11.0
     20         11.0
     20         10.0
     20         13.0
     20          9.0
     20         12.0
     28         11.0
     28         14.0
     28         17.0
     28         12.0
     28         16.0
     28         12.0
     28         16.0
     28         16.0
     28         13.0
     28         13.0
     28         18.0
     28         14.0
     28         14.0
     28         16.0
     28         13.0
     36         16.5
     36         21.0
     36         21.0
     36         17.0
     36         22.0
     36         15.0
     36         21.0
     36         18.0
     36         19.0
     36         16.0
     36         21.0
     36         15.0
     36         24.0
     36         15.0
     36         20.0
     44         19.0
     44         19.0
     44         27.9
     44         19.0
     44         29.9
     44         21.0
     44         26.9
     44         18.0
     44         25.0
     44         25.0
     44         22.0
     44         23.0
     44         25.0
     44         22.0
     44         24.0
     52         23.4
     52         22.0
     52         28.9
     52         26.9
     52         27.9
     52         26.9
     52         29.9
     52         23.0
     52         31.9
     52         23.0
     52         30.9
     52         23.0
     52         27.9
     52         25.9
     52         31.9
     60         27.9
     60         31.9
     60         33.9
     60         30.9
     60         32.9
     60         31.9
     60         27.9
     60         33.9
     60         28.9
     60         32.9
     60         30.9
     60         31.9
     60         28.9
     60         32.9
     60         32.9
     68         27.4
     68         45.9
     68         32.9
     68         40.9
     68         29.9
     68         37.9
     68         34.9
     68         33.9
     68         37.9
     68         35.9
     68         32.9
     68         38.9
     68         29.9
     68         38.9
     68         33.9
     76         35.4
     76         38.9
     76         35.9
     76         33.9
     76         44.9
     76         32.9
     76         40.9
     76         32.9
     76         40.9
     76         38.9
     76         36.9
     76         39.9
     76         36.9
     76         39.9
     76         37.9
     84         36.4
     84         39.9
     84         36.9
     84         46.9
     84         34.9
     84         46.9
     84         36.9
     84         38.9
     84         49.9
     84         34.9
     84         47.9
     84         31.9
     84         41.9
     84         39.9
     84         39.9
     92         39.9
     92         49.9
     92         36.9
     92         46.9
     92         40.9
     92         34.9
     92         55.9
     92         34.9
     92         46.9
     92         39.9
     92         43.9
     92         46.9
     92         40.9
     92         42.9
     92         44.9
    100         41.4
    100         47.9
    100         42.9
    100         51.9
    100         38.9
    100         43.9
    100         51.9
    100         41.9
    100         51.9
    100         37.9
    100         51.9
    100         44.9
    100         50.9
    100         37.9
    100         52.9
    108         47.4
    108         40.9
    108         48.9
    108         49.9
    108         42.9
    108         45.9
    108         56.9
    108         46.9
    108         52.9
    108         39.9
    108         55.9
    108         46.9
    108         41.9
    108         55.9
    108         37.9
    116         50.2
