# nthreads     rate
      4       3825.2
      4       3846.2
      4       3748.2
      4       3811.3
      4       3841.2
      4       3894.2
      4       3835.2
      4       3771.3
      4       3836.3
      4       3901.2
      4       3941.2
      4       3832.3
      4       3662.2
      4       3797.8
      4       3862.2
      8       7042.1
      8       7138.9
      8       7205.8
      8       7034.7
      8       7037.8
      8       7043.8
      8       7061.9
      8       7145.8
      8       7039.8
      8       7008.8
      8       7150.8
      8       7056.8
      8       7313.8
      8       7119.8
      8       7049.8
     12      10530.5
     12      10364.0
     12      10511.1
     12      10425.3
     12      10486.3
     12      10539.3
     12      10398.3
     12      10518.3
     12      10507.2
     12      10441.3
     12      10490.3
     12      10485.3
     12      10615.3
     12      10480.3
     12      10438.5
     16      13922.0
     16      13694.6
     16      13929.5
     16      13869.5
     16      13803.4
     16      13852.2
     16      13845.3
     16      13817.7
     16      13783.4
     16      13766.4
     16      13919.1
     16      13948.7
     16      14000.3
     16      14119.1
     16      13805.7
     20      17239.3
     20      17169.7
     20      17225.6
     20      17197.9
     20      17251.7
     20      17214.6
     20      17126.6
     20      17125.1
     20      17054.6
     20      17150.6
     20      17175.7
     20      17262.9
     20      17296.8
     20      17526.6
     20      17016.6
     24      20195.4
     24      20284.9
     24      20138.5
     24      20145.5
     24      20203.9
     24      20239.0
     24      20112.1
     24      20144.8
     24      20000.1
     24      19990.9
     24      20001.1
     24      20193.6
     24      20351.3
     24      20337.0
     24      20270.0
     28      23036.6
     28      23206.4
     28      23167.3
     28      23178.4
     28      22975.3
     28      23181.4
     28      23274.0
     28      23040.9
     28      23052.6
     28      22951.4
     28      22890.7
     28      23028.2
     28      23150.9
     28      23199.4
     28      23178.5
     32      25334.1
     32      25827.3
     32      25624.9
     32      25498.3
     32      25238.4
     32      25595.4
     32      25496.5
     32      25504.5
     32      25400.0
     32      25399.1
     32      25184.4
     32      25304.7
     32      25314.5
     32      25468.3
     32      25554.1
     36      27677.5
     36      27650.3
     36      27719.9
     36      27787.1
     36      27667.0
     36      27725.1
     36      27728.0
     36      27756.2
     36      27742.1
     36      27542.9
     36      27583.5
     36      27556.3
     36      27436.6
     36      27695.2
     36      27758.9
     40      29533.3
     40      29646.1
     40      29613.2
     40      29684.4
     40      29594.3
     40      29602.2
     40      29523.3
     40      29775.1
     40      29634.5
     40      29649.3
     40      29591.5
     40      29464.6
     40      29528.6
     40      29391.4
     40      29737.6
     44      31131.3
     44      31439.2
     44      31353.3
     44      31413.3
     44      31453.4
     44      31206.3
     44      31238.4
     44      31429.4
     44      31496.3
     44      31423.2
     44      31461.4
     44      31294.4
     44      31176.5
     44      31434.4
     44      31317.4
     48      31688.8
     48      31322.9
     48      31628.0
     48      31510.0
     48      31665.7
     48      31040.9
     48      29840.1
     48      29679.4
     48      30027.0
     48      29835.1
     48      29859.2
     48      30166.1
     48      29402.3
     48      30097.2
     48      31365.2
     52      33066.6
     52      33122.6
     52      33128.1
     52      32927.9
     52      33010.9
     52      33244.9
     52      32733.8
     52      32797.6
     52      33088.1
     52      32755.9
     52      32908.8
     52      33136.0
     52      33059.9
     52      33168.8
     52      33048.7
     56      33604.3
     56      33721.4
     56      33287.4
     56      33334.4
     56      33260.9
     56      33105.9
     56      32834.7
     56      32227.7
     56      31851.3
     56      31872.3
     56      32765.9
     56      33147.8
     56      32895.8
     56      33171.8
     56      32826.6
     60      34007.9
     60      33826.4
     60      33575.0
     60      33560.4
     60      33881.1
     60      34005.9
     60      33974.1
     60      34184.8
     60      34027.9
     60      34221.8
     60      34076.9
     60      33665.4
     60      33862.2
     60      33989.9
     60      33770.5
     64      35237.7
     64      35773.7
     64      35859.4
     64      35755.4
     64      35741.6
     64      35814.5
     64      35599.4
     64      35549.5
     64      35577.5
     64      35706.4
     64      35610.6
     64      35317.5
     64      35210.8
     64      35416.6
     64      35306.6
     68      35985.5
     68      35825.0
     68      36192.9
     68      36238.6
     68      36239.6
     68      36334.7
     68      36401.6
     68      36279.8
     68      36211.8
     68      36188.9
     68      35928.9
     68      36216.9
     68      36269.8
     68      36301.7
     68      36190.7
     72      36513.4
     72      36696.6
     72      36764.2
     72      36717.6
     72      36792.8
     72      36827.9
     72      36721.0
     72      36775.0
     72      36471.7
     72      36617.0
     72      36612.7
     72      36672.8
     72      36615.6
     72      36802.2
     72      36518.5
     76      36957.1
     76      37275.8
     76      37331.7
     76      37113.8
     76      37147.0
     76      37420.5
     76      37208.8
     76      37312.6
     76      37278.8
     76      37320.6
     76      37052.9
     76      37151.9
     76      37224.7
     76      37127.0
     76      37233.7
     80      37493.5
     80      37633.4
     80      37698.3
     80      37598.2
     80      37579.4
     80      37658.3
     80      37565.4
     80      37579.2
     80      37614.4
     80      37658.5
     80      37618.4
     80      37568.5
     80      37523.4
     80      37485.5
     80      37596.4
     84      36782.2
     84      36986.8
     84      37044.1
     84      37269.8
     84      37300.6
     84      37345.6
     84      37279.9
     84      37333.1
     84      37257.8
     84      37432.4
     84      36997.0
     84      37321.9
     84      37022.8
     84      36839.1
     84      37280.7
     88      35899.2
     88      36464.3
     88      36831.6
     88      36979.1
     88      36649.5
     88      36673.8
     88      36255.3
     88      36653.5
     88      36445.6
     88      36661.3
     88      36799.2
     88      36626.9
     88      36310.8
     88      36825.8
     88      36579.7
