# nthreads     rate
      4         35.2
      4          0.0
      4          3.0
      4          1.0
      4          4.0
      4          0.0
      4          3.0
      4          1.0
      4          4.0
      4          0.0
      4          4.0
      4          1.0
      4          2.0
      4          2.0
      4          1.0
     12          3.0
     12          8.0
     12          4.0
     12          8.0
     12          6.0
     12          5.0
     12          6.0
     12          6.0
     12          6.0
     12          7.0
     12          5.0
     12          7.0
     12          6.0
     12          6.0
     12          6.0
     20          6.5
     20         14.0
     20          5.0
     20         11.0
     20         11.0
     20          9.0
     20         13.0
     20          7.0
     20         14.0
     20          7.0
     20         10.0
     20         13.0
     20          8.0
     20         13.0
     20          7.0
     28         10.5
     28         21.0
     28         10.0
     28         17.0
     28         12.0
     28         18.0
     28         11.0
     28         13.0
     28         14.0
     28         13.0
     28         14.0
     28         16.0
     28         12.0
     28         16.0
     28         14.0
     36         13.5
     36         23.0
     36         14.0
     36         22.0
     36         13.0
     36         23.0
     36         14.0
     36         20.0
     36         17.0
     36         19.0
     36         19.0
     36         16.0
     36         18.0
     36         17.0
     36         18.0
     44         17.5
     44         25.0
     44         17.0
     44         26.9
     44         17.0
     44         26.9
     44         20.0
     44         26.9
     44         18.0
     44         26.9
     44         17.0
     44         26.0
     44         20.0
     44         27.9
     44         13.0
     52         22.5
     52         34.9
     52         20.0
     52         33.9
     52         15.0
     52         31.9
     52         26.9
     52         25.9
     52         26.9
     52         26.9
     52         22.0
     52         28.9
     52         25.9
     52         25.9
     52         23.0
     60         24.4
     60         35.9
     60         27.9
     60         27.9
     60         33.9
     60         27.9
     60         34.9
     60         25.0
     60         32.9
     60         26.9
     60         36.9
     60         22.0
     60         32.9
     60         25.9
     60         30.9
     68         30.4
     68         38.9
     68         29.9
     68         35.9
     68         33.9
     68         31.9
     68         34.9
     68         32.9
     68         36.9
     68         28.9
     68         39.9
     68         25.9
     68         35.9
     68         33.9
     68         36.9
     76         30.9
     76         41.9
     76         34.9
     76         37.9
     76         32.9
     76         40.9
     76         32.9
     76         39.9
     76         31.9
     76         38.9
     76         35.9
     76         35.9
     76         32.9
     76         43.9
     76         29.9
     84         37.9
     84         37.9
     84         35.9
     84         42.9
     84         32.9
     84         47.9
     84         29.9
     84         48.9
     84         26.9
     84         46.9
     84         33.9
     84         48.9
     84         28.9
     84         39.9
     84         43.9
     92         34.9
     92         47.9
     92         35.9
     92         48.9
     92         37.9
     92         41.9
     92         38.9
     92         46.9
     92         39.9
     92         35.9
     92         46.9
     92         37.9
     92         46.9
     92         34.9
     92         46.9
    100         42.7
    100         37.9
    100         47.9
    100         37.9
    100         49.9
    100         38.9
    100         47.9
    100         34.9
    100         48.9
    100         41.9
    100         43.9
    100         43.9
    100         44.9
    100         42.9
    100         44.9
    108         45.9
    108         41.9
    108         40.9
    108         49.9
    108         47.8
    108         46.9
    108         43.9
    108         49.9
    108         41.9
    108         49.9
    108         45.9
    108         48.9
    108         40.9
    108         48.9
    108         42.9
    116         45.4
    116         47.9
    116         51.9
    116         45.9
    116         50.9
    116         40.9
    116         55.9
    116         49.9
    116         46.9
    116         49.9
    116         49.9
    116         48.9
    116         48.9
    116         48.9
    116         51.9
    124         45.4
    124         54.9
    124         53.9
    124         39.9
    124         59.8
    124         43.9
    124         55.9
    124         49.9
    124         49.9
    124         56.9
    124         43.9
    124         48.9
    124         50.9
    124         57.9
    124         46.9
    132         51.0
    132         50.9
    132         58.8
    132         45.9
    132         57.9
    132         49.9
    132         55.9
    132         46.9
    132         58.9
    132         50.9
    132         51.9
    132         62.8
    132         40.9
    132         56.9
    132         53.8
    140         53.4
    140         44.9
    140         61.8
    140         60.8
    140         50.9
    140         53.9
    140         54.9
    140         54.8
    140         50.9
    140         58.9
    140         63.8
    140         43.9
    140         52.8
    140         64.8
    140         47.8
    148         51.8
    148         57.9
    148         61.8
    148         42.9
    148         59.9
    148         57.9
    148         48.9
    148         63.8
    148         52.8
    148         57.9
    148         51.8
    148         64.8
    148         50.9
    148         53.8
    148         53.8
    156         56.3
    156         56.8
    156         59.8
