# nthreads     rate
      4          2.5
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          4.0
      4          0.0
      4          3.0
      4          1.0
      4          4.0
      4          0.0
      4          4.0
      4          0.0
      4          4.0
      4          0.0
     12          2.5
     12          5.0
     12          3.0
     12          5.0
     12          3.0
     12          8.0
     12          4.0
     12          9.0
     12          4.0
     12          9.0
     12          4.0
     12          8.0
     12          8.0
     12          4.0
     12          9.0
     20          5.5
     20          7.0
     20          8.0
     20         10.0
     20         10.0
     20          9.0
     20         13.0
     20          8.0
     20         12.0
     20         11.0
     20         10.0
     20          7.0
     20         15.0
     20          9.0
     20         11.0
     28         10.0
     28         13.0
     28         10.0
     28         15.0
     28         10.0
     28         19.0
     28         12.0
     28         19.0
     28         12.0
     28         16.0
     28         12.0
     28         13.0
     28         17.0
     28         15.0
     28         16.0
     36         14.5
     36         13.0
     36         18.0
     36         13.0
     36         24.9
     36         16.0
     36         20.0
     36         16.0
     36         20.0
     36         16.0
     36         23.0
     36         14.0
     36         20.0
     36         14.0
     36         24.0
     44         18.0
     44         18.0
     44         22.0
     44         24.0
     44         19.0
     44         23.0
     44         22.0
     44         21.0
     44         27.9
     44         19.0
     44         28.9
     44         18.0
     44         26.9
     44         19.0
     44         28.9
     52         22.9
     52         18.0
     52         33.9
     52         15.0
     52         33.9
     52         19.0
     52         34.9
     52         21.0
     52         34.9
     52         21.0
     52         28.9
     52         25.0
     52         28.9
     52         24.0
     52         30.9
     60         25.4
     60         25.0
     60         34.9
     60         27.0
     60         30.9
     60         34.9
     60         26.9
     60         39.9
     60         21.0
     60         41.9
     60         26.9
     60         30.9
     60         31.9
     60         32.9
     60         29.9
     68         32.4
     68         30.9
     68         30.9
     68         37.9
     68         34.9
     68         34.9
     68         35.9
     68         33.9
     68         34.9
     68         34.9
     68         40.9
     68         32.9
     68         37.9
     68         31.9
     68         36.9
     76         34.9
     76         37.9
     76         33.9
     76         38.9
     76         38.9
     76         32.9
     76         37.9
     76         39.9
     76         37.9
     76         36.9
     76         41.9
     76         34.9
     76         41.9
     76         33.9
     76         40.9
     84         37.9
     84         36.9
     84         42.9
     84         38.9
     84         41.9
     84         37.9
     84         36.9
     84         45.9
     84         32.9
     84         51.9
     84         29.9
     84         43.9
     84         43.9
     84         32.9
     84         50.9
     92         39.4
     92         30.9
     92         49.9
     92         33.9
     92         52.9
     92         36.9
     92         47.9
     92         41.9
     92         36.9
     92         49.9
     92         38.9
     92         46.9
     92         40.9
     92         41.9
     92         48.9
    100         39.9
    100         47.9
    100         44.9
    100         39.9
    100         45.9
    100         46.9
    100         41.9
    100         51.9
    100         41.9
    100         53.9
    100         39.9
    100         47.9
    100         41.9
    100         49.9
    100         35.9
    108         47.9
    108         51.9
    108         41.9
    108         47.9
    108         44.9
    108         48.9
    108         50.9
    108         45.9
    108         51.9
    108         46.9
    108         51.9
    108         52.9
    108         42.9
    108         54.9
    108         46.9
    116         47.9
    116         45.9
    116         55.9
    116         45.9
    116         53.9
    116         50.9
    116         50.9
    116         49.9
    116         52.9
    116         55.9
    116         43.9
    116         57.9
    116         45.9
    116         50.9
    116         54.9
    124         51.4
    124         48.9
    124         54.9
    124         44.9
    124         52.9
    124         58.9
    124         47.9
    124         55.9
    124         50.9
    124         54.9
    124         62.8
    124         49.9
    124         57.9
    124         46.9
    124         58.9
    132         53.8
    132         55.9
    132         56.9
    132         51.9
    132         59.8
    132         44.9
    132         71.8
    132         43.9
    132         65.8
    132         52.9
    132         55.9
    132         61.8
    132         50.9
    132         62.8
    132         50.9
    140         59.8
    140         51.9
    140         64.8
    140         44.9
    140         67.8
    140         51.9
    140         62.8
    140         52.9
    140         61.8
    140         57.9
    140         52.9
    140         63.8
    140         48.9
    140         67.8
    140         49.9
    148         58.3
    148         55.9
    148         61.8
    148         50.9
    148         58.8
    148         63.8
    148         55.9
    148         58.8
    148         57.9
    148         55.9
    148         56.9
    148         65.8
    148         56.9
    148         60.8
    148         60.8
    156         56.8
    156         58.8
    156         54.9
    156         61.8
    156         59.8
    156         57.8
    156         60.8
    156         53.9
    156         71.8
    156         50.9
    156         51.9
    156         70.8
    156         58.9
    156         56.9
    156         65.8
    164         55.8
    164         65.8
    164         59.8
    164         54.9
    164         65.8
    164         60.8
    164         51.9
    164         69.8
    164         59.8
    164         54.9
    164         69.8
    164         55.9
    164         58.8
    164         63.8
    164         63.8
    172         59.3
    172         60.8
    172         55.9
    172         63.8
    172         57.9
    172         57.8
    172         66.8
    172         66.8
    172         48.9
    172         68.8
    172         66.8
    172         57.8
    172         55.9
    172         71.8
    172         52.9
    180         63.8
    180         59.8
    180         45.9
    180         74.8
    180         52.9
    180         64.8
    180         55.9
    180         72.8
    180         52.9
    180         61.8
    180         73.8
    180         47.9
    180         67.8
    180         71.8
    180         58.8
    188         59.3
    188         58.8
    188         65.8
    188         51.9
    188         67.8
    188         66.8
    188         55.9
    188         66.8
    188         60.8
    188         61.8
    188         63.8
    188         60.8
    188         65.8
    188         53.9
    188         69.8
    196         61.8
    196         68.8
    196         54.9
    196         68.8
    196         66.8
    196         60.8
    196         63.8
    196         60.8
    196         68.8
    196         60.8
    196         54.9
    196         78.8
    196         53.9
    196         62.8
    196         70.8
    204         62.3
    204         66.8
    204         54.8
    204         77.8
    204         62.8
    204         51.9
    204         62.8
    204         71.7
    204         61.8
    204         65.8
    204         69.8
    204         62.8
    204         52.8
    204         83.7
    204         58.8
    212         66.8
    212         63.8
    212         61.8
    212         68.8
    212         63.8
    212         63.8
    212         66.8
    212         72.7
    212         61.8
    212         65.8
    212         65.8
    212         63.8
    212         70.8
    212         59.8
    212         71.8
    220         65.3
    220         69.8
    220         62.8
    220         71.7
    220         63.8
    220         65.8
    220         69.8
    220         55.8
    220         78.7
    220         64.8
    220         64.8
    220         63.8
    220         74.7
    220         71.7
    220         61.8
    228         69.3
    228         63.8
    228         60.8
    228         68.8
    228         72.7
    228         71.7
    228         65.8
    228         70.7
    228         62.8
    228         73.7
    228         65.8
    228         68.8
    228         69.8
    228         70.8
    228         65.8
    236         66.8
    236         75.7
    236         67.8
    236         67.8
    236         61.8
    236         75.7
    236         64.8
    236         71.8
    236         67.8
    236         62.8
    236         74.7
    236         68.8
    236         69.8
    236         66.8
    236         67.8
    244         75.2
    244         51.8
    244         83.7
    244         72.7
    244         67.8
    244         67.8
    244         73.7
    244         66.8
    244         69.8
    244         80.7
    244         67.8
    244         60.8
    244         82.7
    244         66.8
    244         66.8
    252         68.8
    252         74.8
    252         55.8
    252         75.7
    252         80.7
    252         57.8
    252         66.8
    252         78.7
    252         73.7
    252         64.8
    252         68.7
    252         74.7
    252         70.7
    252         64.8
    252         70.7
    260         68.2
    260         65.8
    260         79.7
    260         73.8
    260         67.8
    260         64.8
    260         79.8
    260         62.8
    260         61.8
    260         84.7
    260         75.8
    260         55.8
    260         82.7
    260         75.8
    260         70.8
    268         68.8
    268         76.8
    268         67.8
    268         69.8
    268         78.8
    268         64.8
    268         74.8
    268         71.8
    268         77.8
    268         71.8
    268         63.8
    268         79.8
    268         66.8
    268         66.8
    268         83.7
