# nthreads     rate
      4         32.8
      4          4.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          2.0
     12          2.0
     12          8.0
     12          3.0
     12          6.0
     12          6.0
     12          6.0
     12          7.0
     12          6.0
     12          4.0
     12          7.0
     12          6.0
     12          7.0
     12          7.0
     12          3.0
     12          7.0
     20          6.0
     20         12.0
     20          9.0
     20         11.0
     20          9.0
     20         10.0
     20         10.0
     20         10.0
     20         10.0
     20         10.0
     20         10.0
     20          5.0
     20         15.0
     20          7.0
     20         14.0
     28         10.0
     28         14.0
     28         16.0
     28         14.0
     28         14.0
     28         12.0
     28         17.0
     28         10.0
     28         18.0
     28         13.0
     28         14.0
     28         12.0
     28         15.0
     28         11.0
     28         15.0
     36         15.0
     36         15.0
     36         22.0
     36         15.0
     36         20.0
     36         14.0
     36         24.9
     36         12.0
     36         23.0
     36         15.0
     36         21.0
     36         14.0
     36         20.0
     36         18.0
     36         18.0
     44         18.5
     44         25.9
     44         20.0
     44         23.0
     44         22.0
     44         22.0
     44         22.9
     44         23.0
     44         20.0
     44         24.0
     44         24.9
     44         20.0
     44         25.9
     44         23.0
     44         19.0
     52         20.5
     52         33.9
     52         16.0
     52         35.9
     52         19.0
     52         32.9
     52         21.0
     52         33.9
     52         18.0
     52         30.9
     52         20.0
     52         31.9
     52         20.0
     52         29.9
     52         25.9
     60         26.4
     60         32.9
     60         23.0
     60         37.9
     60         28.9
     60         28.9
     60         33.9
     60         24.0
     60         37.9
     60         25.0
     60         29.9
     60         27.9
     60         31.9
     60         26.9
     60         32.9
     68         30.4
     68         34.9
     68         29.9
     68         35.9
     68         33.9
     68         37.9
     68         30.9
     68         34.9
     68         29.9
     68         33.9
     68         38.9
     68         27.9
     68         37.9
     68         33.9
     68         36.9
     76         29.9
     76         43.9
     76         31.9
     76         41.9
     76         29.9
     76         42.9
     76         31.9
     76         39.9
     76         38.9
     76         33.9
     76         36.9
     76         35.9
     76         42.9
     76         25.9
     76         45.9
     84         35.4
     84         44.9
     84         34.9
     84         35.9
     84         43.9
     84         33.9
     84         40.9
     84         35.9
     84         44.9
     84         33.9
     84         39.9
     84         38.9
     84         37.9
     84         37.9
     84         33.9
     92         41.4
     92         46.9
     92         37.9
     92         36.9
     92         38.9
     92         43.9
     92         42.9
     92         40.9
     92         38.9
     92         39.9
     92         43.9
     92         45.9
     92         35.9
     92         40.9
     92         40.9
    100         36.9
    100         51.9
    100         37.9
    100         47.9
    100         39.9
    100         43.9
    100         43.9
    100         44.9
    100         34.9
    100         47.9
