# nthreads     rate
      4         58.4
      4         16.0
      4         16.0
      4         14.0
      4         16.0
      4         16.0
      4         13.0
      4         16.0
      4         14.0
      4         16.0
      4         14.0
      4         15.0
      4         13.0
      4         16.0
      4         16.0
     12         38.4
     12         46.9
     12         44.9
     12         44.9
     12         41.9
     12         45.9
     12         44.9
     12         41.9
     12         48.9
     12         44.9
     12         45.9
     12         43.9
     12         44.9
     12         42.9
     12         40.9
     20         71.4
     20         70.9
     20         74.9
     20         76.9
     20         78.9
     20         73.9
     20         72.9
     20         74.9
     20         73.9
     20         71.9
     20         70.9
     20         75.9
     20         74.9
     20         75.9
     20         71.9
     28         99.8
     28        107.8
     28        104.8
     28        103.8
     28        100.8
     28        105.8
     28        100.8
     28        104.8
     28        105.8
     28        102.8
     28        103.8
     28        104.8
     28        103.8
     28         95.8
     28        105.8
     36        131.3
     36        138.8
     36        134.8
     36        132.8
     36        129.8
     36        135.8
     36        132.8
     36        128.8
     36        138.8
     36        131.8
     36        130.8
     36        140.8
     36        126.8
     36        139.8
     36        135.8
     44        156.2
     44        166.7
     44        166.7
     44        159.7
     44        160.7
     44        169.7
     44        161.7
     44        166.7
     44        158.8
     44        151.8
     44        170.7
     44        159.8
     44        164.7
     44        160.7
     44        162.7
     52        190.6
     52        194.6
     52        196.6
     52        190.6
     52        195.6
     52        198.6
     52        187.6
     52        190.6
     52        189.6
     52        195.6
     52        193.6
     52        192.6
     52        185.6
     52        195.6
     52        192.6
     60        220.6
     60        221.6
     60        224.6
     60        225.5
     60        220.6
     60        219.6
     60        222.6
     60        219.6
     60        218.6
     60        229.5
     60        228.6
     60        217.6
     60        222.5
     60        221.6
     60        220.6
     68        249.5
     68        252.5
     68        251.5
     68        256.5
     68        247.5
     68        248.5
     68        261.5
     68        245.5
     68        249.5
     68        253.5
     68        256.5
     68        254.5
     68        254.4
     68        257.4
     68        245.5
     76        278.0
     76        286.3
     76        280.3
     76        283.3
     76        287.3
     76        278.3
     76        279.3
     76        273.1
     76        291.3
     76        278.3
     76        274.3
     76        286.3
     76        282.3
     76        275.3
     76        278.3
     84        307.7
     84        310.2
     84        300.3
     84        318.2
     84        303.2
     84        311.2
     84        307.2
     84        313.2
     84        303.3
     84        312.2
     84        307.2
     84        312.2
     84        310.2
     84        303.3
     84        319.2
     92        332.2
     92        335.2
     92        341.2
     92        341.1
     92        335.2
     92        336.2
     92        341.2
     92        335.1
     92        346.2
     92        333.2
     92        333.2
     92        335.2
     92        335.2
     92        340.1
     92        335.2
    100        362.6
    100        371.1
    100        366.1
    100        368.1
    100        363.1
    100        368.1
    100        367.1
    100        374.1
    100        359.1
    100        370.1
    100        364.1
    100        367.1
    100        367.1
    100        365.1
    100        361.1
    108        393.0
    108        387.1
    108        402.0
    108        389.0
    108        396.0
    108        396.0
    108        395.0
    108        388.1
    108        400.0
    108        399.0
    108        394.0
    108        390.0
    108        399.0
    108        399.0
    108        387.0
    116        424.6
    116        415.0
    116        428.0
    116        419.0
    116        427.0
    116        429.9
    116        422.9
    116        422.0
    116        429.9
    116        418.8
    116        414.0
    116        429.9
    116        424.0
    116        423.0
    116        413.0
    124        452.9
    124        444.9
    124        457.9
    124        454.9
    124        454.9
    124        440.8
    124        456.9
    124        450.9
    124        452.9
    124        451.9
    124        456.9
    124        444.9
    124        449.9
    124        450.9
    124        450.9
    132        472.7
    132        488.8
    132        475.8
    132        473.8
    132        489.8
    132        468.8
    132        489.8
    132        471.8
    132        481.8
    132        483.8
    132        465.8
    132        486.7
    132        476.8
    132        483.8
    132        475.8
    140        502.6
    140        496.8
    140        512.7
    140        499.8
    140        504.7
    140        508.7
    140        501.7
    140        507.7
    140        514.7
    140        490.8
    140        520.7
    140        502.8
    140        501.7
    140        506.7
    140        503.7
    148        525.2
    148        540.6
    148        527.7
    148        535.6
    148        538.6
    148        524.7
    148        525.7
    148        532.7
    148        541.6
    148        525.7
    148        526.7
    148        529.7
    148        540.6
    148        519.7
    148        530.7
    156        549.7
    156        565.5
    156        545.6
    156        539.6
    156        562.5
    156        556.6
    156        553.6
    156        548.6
    156        563.6
    156        554.5
    156        542.6
    156        565.6
    156        554.6
    156        549.6
    156        559.6
    164        573.5
    164        583.5
    164        584.5
    164        564.6
    164        584.5
    164        576.5
    164        590.5
    164        576.5
    164        577.5
    164        572.1
    164        585.5
    164        573.5
    164        582.5
    164        572.5
    164        585.5
    172        598.0
    172        605.5
    172        614.4
    172        588.5
    172        609.4
    172        595.5
    172        607.4
    172        601.5
    172        599.5
    172        606.4
    172        607.4
    172        610.5
    172        606.4
    172        596.5
    172        605.4
    180        620.8
    180        639.1
    180        622.2
    180        620.2
    180        633.1
    180        621.1
    180        637.1
    180        621.2
    180        600.2
    180        576.2
    180        583.3
    180        596.4
