# nthreads     rate
      4         14.5
      4         15.0
      4         16.0
      4         17.0
      4         18.0
      4         15.0
      4         15.0
      4         16.0
      4         17.0
      4         16.0
      4         15.0
      4         16.0
      4         16.0
      4         16.0
      4         15.0
      8         30.5
      8         32.0
      8         33.0
      8         33.0
      8         31.0
      8         32.0
      8         33.0
      8         30.0
      8         31.0
      8         30.0
      8         33.0
      8         32.0
      8         32.0
      8         33.0
      8         31.0
     12         45.0
     12         50.0
     12         45.0
     12         50.0
     12         47.0
     12         47.0
     12         47.0
     12         48.0
     12         47.0
     12         48.0
     12         49.0
     12         48.0
     12         49.0
     12         46.0
     12         42.0
     16         62.0
     16         66.0
     16         62.0
     16         64.0
     16         63.0
     16         63.0
     16         65.0
     16         62.0
     16         64.0
     16         63.0
     16         59.0
     16         62.0
     16         63.0
     16         66.0
     16         63.0
     20         76.5
     20         79.0
     20         82.0
     20         80.0
     20         82.0
     20         76.0
     20         77.0
     20         77.0
     20         79.0
     20         76.0
     20         82.0
     20         77.0
     20         83.0
     20         79.0
     20         79.0
     24         90.9
     24         96.0
     24         92.0
     24         98.0
     24         96.0
     24         95.0
     24         96.0
     24         92.0
     24         93.0
     24         97.0
     24         95.0
     24         94.0
     24         96.0
     24         95.0
     24         95.0
     28        107.4
     28        113.0
     28        110.0
     28        114.0
     28        112.0
     28        110.9
     28        112.0
     28        106.0
     28        113.0
     28        114.0
     28        111.0
     28        112.0
     28        114.0
     28        104.0
     28        109.0
     32        125.4
     32        129.9
     32        128.9
     32        126.9
     32        125.9
     32        124.9
     32        119.9
     32        130.9
     32        124.9
     32        127.9
     32        127.9
     32        124.9
     32        126.9
     32        123.9
     32        125.9
     36        141.9
     36        139.9
     36        145.9
     36        140.9
     36        140.9
     36        142.9
     36        140.9
     36        140.9
     36        147.9
     36        145.9
     36        130.9
     36        144.9
     36        141.9
     36        140.9
     36        141.9
     40        153.8
     40        157.9
     40        161.9
     40        161.9
     40        151.9
     40        159.9
     40        157.9
     40        154.9
     40        160.9
     40        153.9
     40        153.9
     40        157.9
     40        155.9
     40        156.9
     40        160.9
     44        167.4
     44        179.9
     44        173.9
     44        171.9
     44        168.9
     44        172.9
     44        177.9
     44        177.9
     44        172.9
     44        171.9
     44        164.9
     44        174.9
     44        177.9
     44        173.9
     44        176.9
     48        187.3
     48        189.9
     48        190.9
     48        180.9
     48        187.9
     48        190.9
     48        190.9
     48        187.9
     48        186.9
     48        188.9
     48        186.9
     48        186.9
     48        191.9
     48        186.9
     48        189.9
     52        205.3
     52        203.8
     52        197.8
     52        202.8
     52        207.8
     52        206.8
     52        208.8
     52        200.8
     52        205.8
     52        209.8
     52        203.8
     52        203.8
     52        202.8
     52        200.8
     52        210.8
     56        218.2
     56        223.8
     56        225.8
     56        216.8
     56        220.8
     56        221.8
     56        224.8
     56        220.8
     56        218.8
     56        226.8
     56        223.8
     56        219.8
     56        213.8
     56        221.8
     56        223.8
     60        231.2
     60        238.8
     60        239.8
     60        234.8
     60        236.8
     60        242.8
     60        231.8
     60        239.8
     60        235.8
     60        228.8
     60        240.8
     60        240.8
     60        229.8
     60        238.8
     60        241.8
     64        250.7
     64        252.8
     64        248.8
     64        253.8
     64        249.8
     64        255.8
     64        253.8
     64        251.8
     64        247.8
     64        257.7
     64        253.8
     64        252.8
     64        250.8
     64        254.8
     64        254.8
     68        268.2
     68        264.7
     68        263.8
     68        261.8
     68        271.8
     68        270.8
     68        274.7
     68        265.8
     68        267.8
     68        267.8
     68        272.7
     68        272.8
     68        261.8
     68        269.8
     68        272.7
     72        280.1
     72        282.4
     72        283.4
     72        282.4
     72        283.4
     72        279.4
     72        287.4
     72        286.4
     72        277.4
     72        280.4
     72        291.4
     72        281.4
     72        279.4
     72        279.4
     72        290.4
     76        292.2
     76        304.6
     76        295.6
     76        300.6
     76        296.7
     76        310.6
     76        299.6
     76        297.6
     76        295.7
     76        296.6
     76        306.6
     76        294.6
     76        299.6
     76        297.6
