# nthreads     rate
      4          7.5
      4          0.0
      4          0.0
      4          0.0
      4          1.0
      4          0.0
      4          0.0
      4          0.0
      4          1.0
      4          1.0
      4          0.0
      4          0.0
      4          1.0
      4          0.0
      4          0.0
     12          0.0
     12          0.0
     12          0.0
     12          0.0
     12          0.0
     12          0.0
     12          1.0
     12          1.0
     12          0.0
     12          0.0
     12          0.0
     12          1.0
     12          2.0
     12          1.0
     12          2.0
     20          1.0
     20          1.0
     20          1.0
     20          0.0
     20          1.0
     20          0.0
     20          1.0
     20          0.0
     20          0.0
     20          1.0
     20          1.0
     20          2.0
     20          1.0
     20          3.0
     20          0.0
     28          2.5
     28          1.0
     28          3.0
     28          0.0
     28          2.0
     28          0.0
     28          0.0
     28          0.0
     28          1.0
     28          3.0
     28          0.0
     28          0.0
     28          3.0
     28          1.0
     28          3.0
     36          2.5
     36          4.0
     36          2.0
     36          3.0
     36          2.0
     36          1.0
     36          1.0
     36          0.0
     36          0.0
     36          2.0
     36          1.0
     36          2.0
     36          4.0
     36          2.0
     36          3.0
     44          1.5
     44          4.0
     44          6.0
     44          2.0
     44          1.0
     44          3.0
     44          1.0
     44          3.0
     44          0.0
     44          1.0
     44          1.0
     44          2.0
     44          3.0
     44          0.0
     44          3.0
     52          6.5
     52          5.0
     52          3.0
     52          3.0
     52          2.0
     52          1.0
     52          3.0
     52          2.0
     52          1.0
     52          3.0
     52          2.0
     52          2.0
     52          5.0
     52          3.0
     52          2.0
     60          3.0
     60          4.0
     60          3.0
     60          8.0
     60          5.0
     60          3.0
     60          2.0
     60          2.0
     60          1.0
     60          3.0
     60          5.0
     60          2.0
     60          5.0
     60          3.0
     60          5.0
     68          4.0
     68          5.0
     68          3.0
     68          6.0
     68          3.0
     68          6.0
     68          3.0
     68          1.0
     68          2.0
     68          3.0
     68          5.0
     68          7.0
     68          2.0
     68          1.0
     68          9.0
     76          5.5
     76          9.0
     76          2.0
     76          3.0
     76          3.0
     76          5.0
     76          2.0
     76          2.0
     76          5.0
     76          3.0
     76          6.0
     76          5.0
     76          5.0
     76          4.0
     76          6.0
     84          3.0
     84          6.0
     84          6.0
     84          5.0
     84          5.0
     84          4.0
     84          3.0
     84          5.0
     84          4.0
     84          3.0
     84          5.0
     84          2.0
     84          6.0
     84          3.0
     84          4.0
     92          9.4
     92          6.0
     92          1.0
     92          5.0
     92          3.0
     92          6.0
     92          3.0
     92          7.0
     92          2.0
     92          5.0
     92          5.0
     92          3.0
     92          3.0
     92          6.0
     92          8.0
    100          5.0
    100          7.0
    100          6.0
    100          7.0
    100          4.0
    100          5.0
    100          0.0
    100          3.0
    100          9.0
    100          8.0
    100          6.0
    100          4.0
    100          4.0
    100          7.0
    100          5.0
    108          7.0
    108          2.0
    108          2.0
    108         10.0
    108          5.0
    108          6.0
    108          5.0
    108          7.0
    108          5.0
    108          2.0
    108          4.0
    108          5.0
    108          8.0
    108          3.0
    108          5.0
    116          7.5
    116          2.0
    116          8.0
    116          5.0
    116          7.0
    116          6.0
    116          3.0
    116          9.0
    116          6.0
    116          5.0
    116          6.0
    116          5.0
    116          6.0
    116          4.0
    116          5.0
    124          6.5
    124          3.0
    124         11.0
    124          8.0
    124          7.0
    124          5.0
    124          9.0
    124          5.0
    124          3.0
    124          6.0
    124          4.0
    124          6.0
    124         11.0
    124          4.0
    124          3.0
    132          6.0
    132          9.0
    132          5.0
    132          6.0
    132          7.0
    132          8.0
    132         12.0
    132          4.0
    132         10.0
    132          3.0
    132          3.0
    132          5.0
    132          6.0
    132          5.0
    132          7.0
    140          7.5
    140          5.0
    140          5.0
    140         10.0
    140          2.0
    140         11.0
    140          9.0
    140          5.0
    140          8.0
    140          6.0
    140          7.0
    140         11.0
    140          6.0
    140          3.0
    140          7.0
    148          5.4
    148          7.0
    148          2.0
    148          2.0
    148          9.0
    148          9.0
    148         10.0
    148         11.0
    148          6.0
    148          9.0
    148          7.0
    148          5.0
    148          6.0
    148          8.0
    148          8.0
    156          6.5
    156          4.0
    156          9.0
    156          9.0
    156          5.0
    156          4.0
    156          7.0
    156         12.0
    156          4.0
    156          8.0
    156          5.0
    156          3.0
    156          8.0
    156         10.0
    156          7.0
    164          6.5
    164          6.0
    164          3.0
    164          3.0
    164          7.0
    164          8.0
    164         10.0
    164          5.0
    164          8.0
    164          7.0
    164          6.0
    164          8.0
    164          7.0
    164          8.0
    164          9.0
    172          5.5
    172          7.0
    172         10.0
    172          5.0
    172          7.0
    172          7.0
    172          4.0
    172          7.0
    172          8.0
    172          9.0
    172          5.0
    172          9.0
    172          3.0
    172         11.0
    172          6.0
    180          6.0
    180         10.0
    180          5.0
    180          6.0
    180          9.0
    180          9.0
    180          6.0
    180          7.0
    180         10.0
    180          3.0
    180          4.0
    180          9.0
    180         13.0
    180          5.0
    180          7.0
    188          4.5
    188         15.9
    188          3.0
    188          6.0
    188          9.0
    188          5.0
    188          5.0
    188          8.0
    188          6.0
    188          7.0
    188          6.0
    188         11.0
    188          9.0
    188          8.0
    188          8.0
    196          6.5
    196          5.0
    196          7.0
    196          6.0
    196          5.0
    196          7.0
    196         11.0
    196          7.0
    196          5.0
    196          9.0
    196          6.0
    196         11.0
    196          7.0
    196          4.0
    196         10.0
    204          6.0
    204          9.0
    204          4.0
    204          9.0
    204          5.0
    204          7.0
    204          9.0
    204          8.0
