# nthreads     rate
      4         73.4
      4         16.0
      4         15.0
      4         17.0
      4         19.0
      4         15.0
      4         16.0
      4         16.0
      4         17.0
      4         16.0
      4         16.0
      4         16.0
      4         17.0
      4         16.0
      4         16.0
     12         45.4
     12         47.9
     12         47.9
     12         50.9
     12         46.9
     12         47.9
     12         47.9
     12         48.9
     12         48.9
     12         48.9
     12         51.9
     12         46.9
     12         46.9
     12         45.9
     12         48.9
     20         79.9
     20         79.9
     20         81.9
     20         80.9
     20         78.9
     20         80.9
     20         80.9
     20         80.9
     20         78.9
     20         81.8
     20         80.8
     20         79.8
     20         81.8
     20         81.8
     20         83.8
     28        108.3
     28        111.8
     28        115.8
     28        112.8
     28        113.8
     28        113.8
     28        106.8
     28        115.8
     28        111.8
     28        114.8
     28        111.8
     28        115.8
     28        110.8
     28        109.8
     28        111.8
     36        141.2
     36        146.7
     36        142.7
     36        146.7
     36        139.7
     36        148.7
     36        145.7
     36        147.7
     36        143.7
     36        144.7
     36        141.7
     36        147.7
     36        145.7
     36        143.7
     36        143.7
     44        175.6
     44        174.7
     44        178.7
     44        179.6
     44        177.7
     44        178.7
     44        180.7
     44        179.7
     44        178.7
     44        172.7
     44        179.7
     44        179.6
     44        173.7
     44        171.7
     44        182.6
     52        206.1
     52        210.6
     52        209.6
     52        209.6
     52        207.6
     52        208.6
     52        211.6
     52        207.6
     52        207.6
     52        211.6
     52        208.6
     52        210.6
     52        209.6
     52        211.6
     52        207.6
     60        240.0
     60        236.5
     60        244.5
     60        239.5
     60        240.5
     60        242.5
     60        235.5
     60        247.5
     60        242.5
     60        241.5
     60        248.5
     60        244.5
     60        246.5
     60        240.5
     60        240.5
     68        268.4
     68        276.5
     68        266.4
     68        277.5
     68        276.5
     68        273.5
     68        277.4
     68        275.5
     68        274.5
     68        269.5
     68        277.4
     68        274.5
     68        274.5
     68        266.5
     68        279.4
     76        299.8
     76        309.4
     76        303.4
     76        311.4
     76        303.4
     76        305.4
     76        302.4
     76        312.4
     76        302.4
     76        308.4
     76        303.4
     76        302.4
     76        311.4
     76        311.4
     76        297.4
     84        335.3
     84        335.3
     84        339.3
     84        342.3
     84        331.3
     84        341.3
     84        333.3
     84        336.3
     84        340.3
     84        342.3
     84        330.3
     84        340.3
     84        338.3
     84        325.4
     84        339.3
     92        367.8
     92        372.3
     92        375.2
     92        365.3
     92        371.3
     92        379.2
     92        366.3
     92        369.3
     92        372.2
     92        368.3
     92        365.3
     92        366.3
     92        371.3
     92        371.2
     92        366.3
    100        394.7
    100        404.2
    100        399.2
    100        402.2
    100        400.2
    100        400.2
    100        407.2
    100        399.2
    100        408.2
    100        398.2
    100        404.2
    100        403.2
    100        398.2
    100        403.2
    100        411.1
    108        423.6
    108        435.1
    108        433.1
    108        433.1
    108        434.1
    108        432.1
    108        432.1
    108        432.1
    108        433.1
    108        435.1
    108        436.1
    108        435.1
    108        436.1
    108        433.1
    108        434.1
    116        464.5
    116        460.8
    116        476.8
    116        463.8
    116        461.8
    116        467.8
    116        466.8
    116        461.8
    116        469.8
    116        464.8
    116        460.8
    116        470.8
    116        466.8
    116        458.9
    116        469.8
    124        496.8
    124        494.7
    124        499.8
    124        497.7
    124        495.7
    124        490.8
    124        499.7
    124        491.8
    124        488.8
    124        499.7
    124        490.8
    124        505.7
    124        496.7
    124        497.8
    124        495.8
    132        524.2
    132        543.6
    132        524.7
    132        529.7
    132        528.7
    132        525.7
    132        534.6
    132        525.7
    132        529.7
    132        531.6
    132        537.6
    132        523.7
    132        524.6
    132        533.7
    132        531.6
    140        560.1
    140        553.5
    140        559.6
    140        566.6
    140        562.5
    140        561.6
    140        557.6
    140        558.6
    140        564.6
    140        557.6
    140        563.5
    140        562.6
    140        568.6
    140        557.6
    140        558.6
    148        587.5
    148        588.5
    148        599.5
    148        583.5
    148        589.5
    148        598.5
    148        593.5
    148        594.5
    148        591.5
    148        586.5
    148        590.5
    148        585.5
    148        595.5
    148        585.5
    148        594.5
    156        613.4
    156        617.4
    156        619.4
    156        631.4
    156        624.4
    156        624.4
    156        618.4
    156        628.4
    156        619.4
    156        626.4
    156        629.4
    156        616.4
    156        627.4
    156        626.4
    156        616.4
    164        649.2
    164        641.4
    164        654.4
    164        650.3
    164        665.3
    164        655.3
    164        645.3
    164        652.3
    164        649.3
    164        647.3
    164        658.3
    164        641.4
    164        660.3
    164        653.4
    164        656.3
    172        677.6
    172        690.9
    172        676.0
    172        679.0
    172        674.8
    172        681.8
    172        691.8
    172        673.8
    172        686.8
    172        679.8
    172        670.8
    172        682.8
    172        692.8
    172        666.8
    172        683.8
    180        708.3
    180        718.5
    180        709.5
    180        711.6
    180        716.5
    180        719.5
    180        701.6
    180        721.5
    180        712.6
    180        711.6
    180        711.6
    180        709.6
    180        722.5
    180        715.5
    180        706.6
    188        740.7
    188        746.8
    188        731.9
    188        738.8
    188        743.7
    188        737.8
    188        747.8
    188        740.8
    188        744.7
    188        754.8
    188        739.8
    188        738.8
    188        747.8
    188        735.8
    188        754.8
    196        766.3
    196        777.7
    196        770.7
    196        768.7
    196        769.7
    196        791.6
    196        778.7
    196        757.7
    196        781.7
    196        759.8
    196        779.7
    196        774.6
    196        771.7
    196        782.7
    196        763.8
    204        802.7
    204        810.6
    204        796.6
    204        803.6
    204        808.6
    204        802.6
    204        802.6
    204        801.6
    204        809.6
    204        801.6
    204        814.6
    204        805.6
    204        799.6
    204        798.6
    204        809.6
    212        830.7
    212        832.5
    212        835.5
    212        847.5
    212        846.5
    212        822.6
    212        830.5
    212        832.5
    212        838.5
    212        823.5
    212        840.4
    212        845.5
    212        839.5
    212        839.5
    212        839.5
    220        859.5
    220        866.3
    220        838.5
    220        826.4
    220        858.1
    220        846.0
    220        851.0
    220        850.0
    220        845.0
    220        850.0
    220        857.0
    220        836.0
    220        846.0
    220        851.1
    220        842.0
    228        846.1
    228        846.0
    228        846.4
    228        857.4
    228        859.4
    228        838.3
    228        850.4
    228        851.4
    228        851.4
    228        846.3
    228        850.4
    228        849.4
    228        852.5
    228        848.4
    228        842.3
    236        856.0
    236        855.2
    236        834.9
    236        842.4
    236        856.4
    236        855.3
    236        843.4
    236        853.6
    236        835.4
    236        833.9
    236        844.3
    236        841.5
    236        838.4
    236        867.4
    236        823.4
    244        842.9
    244        838.7
    244        813.3
    244        839.3
    244        830.2
    244        846.3
    244        854.3
    244        856.3
    244        843.3
    244        830.5
    244        839.3
    244        845.4
    244        839.3
    244        845.3
    244        838.3
    252        830.0
    252        848.2
    252        835.2
    252        817.3
    252        821.2
    252        820.3
    252        827.4
    252        830.3
    252        837.3
    252        816.4
    252        820.3
    252        856.4
    252        837.2
    252        853.2
    252        853.2
    260        837.7
    260        844.1
    260        855.3
    260        861.1
    260        849.2
    260        837.1
    260        845.2
    260        829.2
    260        815.2
    260        843.2
    260        835.3
    260        833.2
    260        836.2
    260        838.2
    260        835.3
    268        827.2
    268        845.1
    268        851.1
    268        867.1
    268        823.2
    268        840.5
    268        831.2
    268        856.1
    268        832.5
    268        843.8
    268        827.6
    268        838.1
    268        862.2
    268        866.2
    268        855.1
