# nthreads     rate
      4         19.4
      4         13.0
      4         16.0
      4         13.0
      4         15.0
      4         14.0
      4         14.0
      4         14.0
      4         14.0
      4         14.0
      4         13.0
      4         15.0
      4         13.0
      4         15.0
      4         14.0
      8         25.5
      8         31.0
      8         26.0
      8         30.0
      8         27.0
      8         29.0
      8         29.0
      8         25.6
      8         29.0
      8         30.0
      8         26.0
      8         28.0
      8         28.4
      8         29.0
      8         27.0
     12         39.0
     12         41.0
     12         40.0
     12         40.0
     12         46.0
     12         41.0
     12         41.6
     12         44.0
     12         42.0
     12         43.0
     12         39.0
     12         43.0
     12         40.0
     12         44.0
     12         41.0
     16         52.5
     16         53.3
     16         51.0
     16         57.0
     16         53.0
     16         53.5
     16         55.0
     16         55.0
     16         52.0
     16         55.0
     16         54.9
     16         53.0
     16         55.0
     16         53.0
     16         55.0
     20         65.5
     20         65.0
     20         63.0
     20         68.0
     20         60.9
     20         62.0
     20         69.0
     20         67.0
     20         65.0
     20         62.0
     20         64.0
     20         61.0
     20         66.0
     20         65.0
     20         67.9
     24         72.0
     24         78.0
     24         74.0
     24         73.9
     24         77.0
     24         78.0
     24         72.0
     24         73.0
     24         75.6
     24         77.0
     24         73.0
     24         77.0
     24         74.0
     24         76.5
     24         77.0
     28         84.5
     28         85.0
     28         87.9
     28         92.0
     28         87.0
     28         86.0
     28         88.0
     28         82.7
     28         88.0
     28         84.0
     28         86.0
     28         87.0
     28         83.5
     28         90.0
     28         83.0
     32         90.5
     32         97.6
     32         94.0
     32         94.0
     32         93.0
     32         89.0
     32         93.9
     32         93.0
     32         97.0
     32         95.0
     32         96.0
     32         90.9
     32         99.0
     32         95.0
     32         93.0
     36         95.0
     36        101.6
     36        103.0
     36        102.0
     36        100.0
     36        101.2
     36        101.0
     36        103.0
     36        103.0
     36         98.0
     36        102.9
     36         98.0
     36         94.0
     36         93.9
     36        100.9
     40         96.6
     40        106.0
     40        105.0
     40        102.0
     40        104.5
     40        108.0
     40        101.0
     40        108.0
     40        103.0
     40        106.9
     40        105.0
     40        107.0
     40        106.0
     40        104.0
     40        105.7
     44        106.5
     44        115.9
     44        107.9
     44        116.8
     44        108.0
     44        109.0
     44        107.0
     44        115.0
     44        109.9
     44        108.0
     44        107.0
     44        100.0
     44        112.0
     44        114.9
     44        110.0
     48        111.4
     48        111.0
     48        110.7
     48        105.9
     48        108.9
     48        113.9
     48        111.9
     48        109.1
     48        113.9
     48        116.9
     48        113.9
     48        114.9
     48        114.8
     48        109.0
     48        113.0
     52        115.0
     52        118.9
     52        119.0
     52        120.0
     52        116.0
     52        118.0
     52        114.9
     52        117.0
     52        116.9
     52        122.9
     52        108.9
     52        116.6
     52        117.0
     52        112.0
     52        118.0
     56        116.4
     56        119.7
     56        114.9
     56        119.9
     56        119.9
     56        120.4
     56        116.8
     56        119.0
     56        119.9
     56        114.9
     56        115.4
     56        118.9
     56        120.9
     56        120.9
     56        118.9
     60        118.9
     60        119.9
     60        126.9
     60        123.9
     60        126.4
     60        120.9
     60        123.9
     60        123.9
     60        123.9
     60        124.4
     60        122.9
     60        125.0
     60        122.0
     60        126.0
     60        125.9
     64        123.9
     64        129.9
     64        122.9
     64        127.1
     64        125.9
     64        123.9
     64        124.9
     64        128.9
     64        124.4
     64        125.9
     64        122.9
     64        125.9
     64        125.9
     64        123.4
     64        125.9
     68        130.7
     68        122.9
     68        130.3
     68        134.9
     68        119.9
     68        128.9
     68        126.9
     68        133.3
     68        132.9
     68        120.9
     68        129.9
     68        123.9
     68        135.3
     68        129.6
     68        126.0
     72        126.4
     72        132.3
     72        132.0
     72        124.9
     72        128.9
     72        134.9
     72        133.3
     72        127.9
     72        123.9
     72        136.9
     72        123.9
     72        134.3
     72        126.9
     72        134.9
     72        132.7
     76        127.4
     76        132.3
     76        135.9
     76        121.9
     76        128.9
     76        128.5
     76        130.9
     76        126.9
     76        131.9
     76        133.0
     76        130.8
     76        124.9
     76        134.9
     76        128.9
     76        124.9
     80        131.2
     80        123.9
     80        138.9
     80        132.9
     80        130.6
     80        131.9
     80        136.9
     80        129.9
     80        133.9
     80        125.4
     80        132.0
     80        137.9
     80        133.5
     80        128.9
     80        135.4
