# nthreads     rate
      4         29.3
      4          8.0
      4          7.0
      4          8.0
      4          7.0
      4          8.0
      4          7.0
      4          7.0
      4          8.0
      4          9.0
      4          7.0
      4          8.0
      4          6.0
      4          8.0
      4          7.0
      8         12.9
      8         15.0
      8         14.0
      8         14.0
      8         15.0
      8         15.0
      8         13.0
      8         14.0
      8         15.0
      8         14.0
      8         12.0
      8         14.0
      8         12.0
      8         14.0
      8         13.9
     12         17.4
     12         19.0
     12         20.0
     12         27.0
     12         24.0
     12         19.0
     12         23.0
     12         16.0
     12         20.9
     12         17.0
     12         19.0
     12         16.0
     12         16.0
     12         24.0
     12         14.0
     16         22.8
     16         24.9
     16         29.9
     16         24.9
     16         22.9
     16         26.0
     16         20.0
     16         27.0
     16         25.0
     16         25.0
     16         21.9
     16         25.0
     16         24.7
     16         26.0
     16         20.0
     20         23.8
     20         31.0
     20         26.9
     20         32.0
     20         28.9
     20         27.0
     20         29.0
     20         29.0
     20         29.0
     20         26.0
     20         28.0
     20         21.0
     20         33.0
     20         29.0
     20         28.9
     24         30.8
     24         35.0
     24         29.0
     24         32.0
     24         30.0
     24         32.0
     24         30.0
     24         25.0
     24         33.9
     24         31.0
     24         26.9
     24         30.0
     24         31.0
     24         28.0
     24         31.0
     28         30.7
     28         38.8
     28         36.0
     28         31.0
     28         32.0
     28         31.0
     28         34.0
     28         31.0
     28         34.0
     28         38.0
     28         32.0
     28         40.0
     28         40.0
     28         38.2
     28         32.9
     32         41.6
     32         42.0
     32         38.0
     32         35.9
     32         40.0
     32         44.0
     32         42.0
     32         36.0
     32         44.0
     32         35.0
     32         38.0
     32         39.0
     32         37.0
     32         40.9
     32         35.9
     36         32.4
     36         33.0
     36         20.6
     36         39.0
     36         45.0
     36         39.0
     36         34.0
     36         46.0
     36         39.0
     36         38.0
     36         45.8
     36         36.0
     36         43.0
     36         39.0
     36         34.9
     40         39.7
     40         40.9
     40          4.7
     40         40.9
     40         40.9
     40         33.0
     40         39.9
     40         37.0
     40         42.8
     40         42.0
     40         35.9
     40         40.9
     40         37.0
     40         37.0
     40         42.9
     44         42.3
     44         47.0
     44         40.0
     44         45.9
     44         40.8
     44         38.0
     44         45.0
     44         44.0
     44         36.0
     44         41.0
     44         43.0
     44         39.0
     44         33.9
     44         37.7
     44         51.8
     48         44.6
     48         39.0
     48         44.0
     48         49.8
     48         62.9
     48         88.9
     48         88.9
     48         93.9
     48         94.9
     48         93.9
     48         86.9
     48         83.0
     48         84.9
     48         96.9
     48         62.4
     52         86.9
     52         91.0
     52         85.9
     52         83.9
     52         92.9
     52         91.0
     52         34.3
     52         86.9
     52         85.9
     52         89.9
     52         88.9
     52         90.9
     52         90.9
     52         78.9
     52         86.9
     56         87.7
     56         85.7
     56         94.9
     56         83.8
     56         91.9
     56         81.9
     56         91.9
     56         99.0
     56         38.0
     56         44.2
     56        101.9
     56         89.9
     56         62.5
     56         92.9
     56         91.9
     60        105.3
     60         94.9
     60         86.9
     60         91.0
     60         87.9
     60        105.9
     60         84.9
     60         87.6
     60        100.9
     60        103.9
     60         98.9
     60         88.9
     60        141.7
     60         49.5
     60         88.9
     64         91.0
     64         99.0
     64         92.9
     64         97.0
     64         93.9
     64         89.2
     64        103.7
     64         93.0
     64         88.8
     64        102.5
     64         97.9
     64         88.9
     64         95.9
     64         94.1
     64         98.9
     68        101.5
     68        103.0
     68         95.9
     68        105.2
     68         98.9
     68        112.9
     68         99.9
     68         92.9
     68        100.9
     68        104.5
     68         99.9
     68        102.9
     68        105.9
     68        100.9
     68        104.9
     72        103.9
     72        101.9
     72        102.0
     72        106.0
     72         94.0
     72        103.8
     72         98.8
     72         98.0
     72        102.0
     72         94.7
     72        100.0
     72         73.0
     72          0.0
     72         75.0
     72         97.9
     76        101.8
     76        107.3
     76         89.9
     76        106.0
     76         92.9
     76        109.9
     76         95.8
     76        102.9
     76         96.0
     76        100.9
     76         97.9
     76        110.3
     76        105.9
     76         94.0
     76        102.7
     80        109.8
     80         99.9
     80         98.0
     80        105.7
     80        100.0
     80         76.9
     80         92.9
     80         95.9
     80        108.0
     80        102.9
     80         69.7
     80          9.9
     80        129.9
     80        120.0
     80        109.7
