# nthreads     rate
      4         38.4
      4          9.0
      4         11.0
      4         11.0
      4         10.0
      4         11.0
      4         10.0
      4         11.0
      4         12.0
      4          8.0
      4         11.0
      4         10.0
      4         10.0
      4         10.0
      4         11.0
      8         20.0
      8         18.0
      8         19.0
      8         21.0
      8         20.0
      8         20.0
      8         20.0
      8         21.0
      8         19.0
      8         18.0
      8         21.0
      8         18.0
      8         23.0
      8         17.0
      8         21.0
     12         26.5
     12         30.0
     12         30.0
     12         29.0
     12         29.0
     12         28.0
     12         29.8
     12         29.0
     12         26.0
     12         31.0
     12         27.0
     12         28.0
     12         30.0
     12         26.0
     12         28.0
     16         38.0
     16         38.0
     16         39.0
     16         37.0
     16         37.0
     16         38.0
     16         35.0
     16         37.0
     16         39.0
     16         34.9
     16         37.0
     16         37.9
     16         38.0
     16         40.0
     16         35.0
     20         46.9
     20         45.0
     20         47.9
     20         47.0
     20         46.0
     20         46.0
     20         42.9
     20         46.0
     20         47.0
     20         43.9
     20         47.0
     20         47.9
     20         44.0
     20         45.0
     20         50.0
     24         51.9
     24         52.0
     24         53.0
     24         55.0
     24         53.7
     24         56.0
     24         55.0
     24         51.0
     24         52.9
     24         50.0
     24         54.0
     24         52.0
     24         51.0
     24         54.0
     24         56.0
     28         58.0
     28         62.0
     28         57.7
     28         59.0
     28         60.0
     28         59.8
     28         57.0
     28         58.0
     28         58.0
     28         59.0
     28         60.0
     28         57.0
     28         58.0
     28         56.0
     28         57.0
     32         66.4
     32         64.8
     32         64.0
     32         65.0
     32         68.0
     32         69.0
     32         66.0
     32         67.0
     32         66.0
     32         67.0
     32         57.7
     32         68.0
     32         65.0
     32         63.8
     32         64.9
     36         71.5
     36         70.8
     36         58.0
     36         68.9
     36         71.9
     36         60.9
     36         60.0
     36         74.0
     36         69.9
     36         58.0
     36         64.9
     36         71.0
     36         71.0
     36         61.0
     36         73.0
     40         73.4
     40         70.0
     40         70.0
     40         78.9
     40         67.0
     40         74.0
     40         78.0
     40         76.0
     40         78.0
     40         73.8
     40         68.6
     40         74.0
     40         80.0
     40         71.7
     40         79.0
     44         74.5
     44         74.6
     44         75.0
     44         78.7
     44         79.0
     44         75.9
     44         77.9
     44         79.0
     44         71.0
     44         75.9
     44         78.8
     44         66.8
     44         80.0
     44         78.0
     44         65.0
     48         80.5
     48         72.0
     48         82.0
     48         77.9
     48         78.8
     48         79.7
     48         75.0
     48         81.0
     48         79.9
     48         72.9
     48         82.0
     48         78.8
     48         70.0
     48         80.0
     48         76.8
     52         81.4
     52         71.8
     52         84.0
     52         76.5
     52         84.0
     52         78.7
     52         87.0
     52         78.5
     52         73.0
     52         85.9
     52         81.9
     52         88.0
     52         83.9
     52         80.9
     52         77.0
     56         83.3
     56         77.0
     56         93.7
     56         80.0
     56         77.0
     56         73.0
     56         78.0
     56         85.9
     56         88.9
     56         73.0
     56         81.9
     56         78.9
     56         78.0
     56         81.0
     56         86.8
     60         78.6
     60         76.0
     60         78.6
     60         83.9
     60         87.0
     60         78.8
     60         85.0
     60         85.6
     60         81.9
     60         79.0
     60         85.0
     60         80.0
     60         83.0
     60         92.9
     60         79.0
     64         80.1
     64         79.8
     64         77.8
     64         86.0
     64         79.9
     64         81.0
     64         89.8
     64         91.2
     64         90.7
     64         74.0
     64         77.0
     64         76.6
     64         79.6
     64         81.0
     64         90.9
     68         84.4
     68         89.0
     68         75.0
     68         87.0
     68         85.8
     68         85.9
     68         75.8
     68         78.9
     68         77.3
     68         85.0
     68         81.0
     68         90.3
     68         84.0
     68         89.9
     68         81.7
     72         82.1
     72         82.0
     72         82.0
     72         87.8
     72         80.9
     72         78.3
     72         85.0
     72         79.8
     72         83.0
     72         81.8
     72         89.9
     72         89.8
     72         90.7
     72         87.0
     72         77.9
     76         89.3
     76         85.4
     76         86.1
     76         91.6
     76         89.0
     76         89.6
     76         87.8
     76         75.4
     76         79.5
     76         86.9
     76         78.7
     76         87.9
     76         87.8
     76         82.8
     76         90.8
     80         79.0
     80         79.8
     80         91.6
     80         78.0
     80         85.6
     80         88.8
     80         80.9
     80         87.0
     80         86.4
     80         87.0
     80         94.8
     80         81.5
     80         93.9
     80         82.8
     80         92.0
