# nthreads     rate
      4         13.0
      4         13.0
      4         15.0
      4         14.0
      4         15.0
      4         15.0
      4         17.0
      4         14.0
      4         15.0
      4         16.0
      4         14.0
      4         15.0
      4         15.0
      4         15.0
      4         16.0
      8         28.0
      8         29.0
      8         30.0
      8         29.0
      8         33.0
      8         28.0
      8         29.0
      8         31.0
      8         30.0
      8         29.0
      8         29.0
      8         32.0
      8         28.0
      8         30.0
      8         30.0
     12         40.5
     12         47.0
     12         44.0
     12         45.0
     12         45.0
     12         46.0
     12         46.0
     12         45.0
     12         47.0
     12         42.0
     12         47.0
     12         46.0
     12         46.0
     12         43.0
     12         43.0
     16         55.0
     16         62.0
     16         63.0
     16         59.0
     16         61.0
     16         60.0
     16         63.0
     16         59.0
     16         59.0
     16         62.0
     16         61.0
     16         56.0
     16         54.0
     16         60.0
     16         61.0
     20         73.0
     20         73.0
     20         74.0
     20         73.0
     20         76.0
     20         76.0
     20         74.0
     20         77.0
     20         68.0
     20         73.0
     20         71.0
     20         72.0
     20         75.0
     20         75.0
     20         73.0
     24         85.9
     24         86.0
     24         91.0
     24         90.0
     24         92.0
     24         90.0
     24         91.0
     24         93.0
     24         88.0
     24         83.0
     24         88.0
     24         91.0
     24         91.0
     24         88.0
     24         90.0
     28         98.4
     28        108.0
     28        104.0
     28        101.0
     28        109.0
     28        104.0
     28        107.0
     28        101.0
     28        102.0
     28        104.0
     28        102.0
     28        105.0
     28        104.0
     28        106.0
     28        104.0
     32        117.4
     32        117.0
     32        118.9
     32        118.0
     32        118.0
     32        121.0
     32        120.9
     32        115.0
     32        116.0
     32        118.0
     32        119.9
     32        121.0
     32        120.0
     32        122.0
     32        120.9
     36        130.4
     36        130.9
     36        135.9
     36        133.9
     36        134.9
     36        131.9
     36        134.9
     36        131.9
     36        128.9
     36        129.9
     36        136.9
     36        130.9
     36        130.9
     36        130.9
     36        134.9
     40        144.9
     40        146.9
     40        151.9
     40        146.9
     40        148.9
     40        145.9
     40        142.9
     40        147.9
     40        148.9
     40        149.9
     40        150.9
     40        149.9
     40        147.9
     40        150.9
     40        144.9
     44        159.6
     44        161.9
     44        166.9
     44        160.9
     44        164.9
     44        158.9
     44        162.9
     44        160.9
     44        169.9
     44        167.9
     44        156.9
     44        164.9
     44        157.9
     44        161.9
     44        164.9
     48        175.3
     48        176.9
     48        181.9
     48        179.9
     48        178.9
     48        174.9
     48        173.9
     48        180.9
     48        178.9
     48        180.9
     48        179.9
     48        179.9
     48        177.9
     48        173.9
     48        179.9
     52        192.8
     52        190.9
     52        196.9
     52        191.9
     52        191.9
     52        193.9
     52        189.9
     52        196.9
     52        191.9
     52        193.9
     52        182.9
     52        190.9
     52        187.9
     52        191.9
     52        194.9
     56        207.3
     56        210.8
     56        202.8
     56        214.8
     56        203.8
     56        200.8
     56        202.9
     56        205.8
     56        203.8
     56        213.8
     56        200.8
     56        208.9
     56        208.9
     56        205.9
     56        208.9
     60        219.8
     60        223.8
     60        227.8
     60        224.8
     60        209.9
     60        223.9
     60        232.9
     60        220.8
     60        217.8
     60        226.8
     60        222.8
     60        220.8
     60        216.8
     60        219.8
     60        222.8
     64        231.6
     64        235.8
     64        236.8
     64        236.8
     64        231.8
     64        231.8
     64        236.8
     64        236.8
     64        235.8
     64        229.8
     64        242.8
     64        238.9
     64        225.8
     64        237.8
     64        242.8
     68        248.2
     68        247.8
     68        250.8
     68        257.8
     68        250.8
     68        255.8
     68        249.8
     68        257.8
     68        240.8
     68        248.8
     68        256.8
     68        245.8
     68        253.8
     68        258.8
     68        240.8
     72        263.7
     72        258.8
     72        270.8
     72        265.8
     72        260.8
     72        259.8
     72        269.8
     72        261.8
     72        265.8
     72        266.8
     72        264.8
     72        262.8
     72        263.8
     72        258.8
     72        271.8
     76        274.2
     76        275.7
     76        279.7
     76        277.8
     76        265.7
     76        279.7
     76        284.7
     76        276.7
     76        274.7
     76        279.7
     76        282.7
     76        276.7
     76        279.7
     76        272.7
     76        277.7
     80        294.1
     80        295.6
     80        295.6
     80        294.6
     80        288.7
     80        274.7
     80        292.6
     80        285.6
     80        298.6
     80        298.6
     80        290.6
     80        289.6
     80        294.6
     80        290.6
     80        285.7
     84        305.6
     84        303.6
     84        308.6
     84        306.6
     84        302.6
     84        309.6
     84        304.6
     84        313.6
     84        298.6
     84        313.6
     84        306.6
     84        314.6
     84        288.6
     84        308.7
     84        305.7
     88        320.1
     88        320.6
     88        322.6
     88        326.6
     88        322.6
     88        319.6
     88        318.6
     88        322.6
     88        322.6
     88        327.6
     88        316.6
     88        323.6
     88        321.6
     88        314.6
     88        318.6
     92        332.0
     92        344.5
     92        336.6
     92        334.5
     92        338.6
     92        329.6
     92        332.6
     92        342.5
     92        332.5
     92        335.5
     92        332.5
     92        339.5
     92        338.5
     92        321.6
     92        333.5
     96        345.9
     96        346.7
     96        325.6
     96        331.6
     96        328.6
     96        321.6
     96        317.6
     96        323.6
     96        312.6
     96        316.6
     96        324.6
     96        331.7
     96        301.7
     96        307.7
     96        317.6
    100        333.1
    100        324.5
    100        319.6
    100        316.6
    100        313.5
    100        319.5
    100        320.6
    100        343.6
    100        328.6
    100        319.6
    100        302.5
    100        334.6
    100        320.6
    100        329.6
    100        308.6
    104        318.6
    104        312.7
    104        302.7
    104        324.7
    104        322.5
    104        314.6
    104        339.6
    104        328.6
    104        343.6
    104        319.5
    104        311.6
    104        336.5
    104        329.5
    104        340.4
    104        314.6
    108        328.1
    108        312.6
    108        350.6
    108        302.6
    108        315.5
    108        323.7
    108        332.6
    108        340.7
    108        327.5
    108        301.5
    108        295.6
    108        346.5
    108        319.5
    108        305.6
    108        313.5
    112        294.5
    112        322.5
    112        280.6
    112        287.6
    112        337.6
    112        318.6
    112        332.6
    112        325.5
    112        322.6
    112        311.5
    112        308.6
    112        317.5
    112        296.7
    112        342.6
    112        315.6
    116        305.1
    116        332.7
    116        315.6
    116        322.7
    116        324.7
    116        303.6
    116        305.7
    116        338.7
    116        305.7
    116        313.5
    116        314.5
    116        315.6
    116        302.6
    116        308.6
    116        324.6
    120        323.1
    120        331.6
    120        318.5
    120        350.6
    120        324.7
    120        322.5
    120        270.6
    120        266.7
    120        281.7
    120        255.6
    120        238.6
    120        318.4
    120        317.4
    120        320.5
    120        307.5
    124        307.0
    124        278.7
    124        294.6
    124        295.7
    124        325.5
    124        249.7
    124        327.6
    124        343.4
    124        338.5
    124        346.4
    124        330.4
    124        334.4
    124        326.3
    124        302.4
    124        320.5
    128        321.4
    128        314.5
    128        279.7
    128        299.6
    128        316.7
    128        330.4
    128        321.5
    128        308.6
    128        294.6
    128        259.6
    128        247.5
    128        299.3
    128        305.3
    128        307.4
    128        307.5
    132        327.4
    132        325.3
    132        324.4
    132        310.5
    132        301.4
    132        317.4
    132        322.5
    132        302.7
    132        323.7
    132        293.7
    132        313.7
    132        283.7
    132        263.7
    132        271.7
    132        307.7
    136        307.3
    136        332.4
    136        291.5
    136        296.5
    136        312.4
    136        299.4
    136        312.4
    136        323.4
    136        312.5
    136        254.5
    136        323.5
    136        309.4
    136        337.3
    136        298.4
    136        238.7
    140        294.5
    140        324.4
    140        350.4
    140        304.5
    140        314.4
    140        325.6
    140        319.4
    140        301.6
    140        285.5
    140        244.5
    140        291.4
    140        298.7
    140        327.2
    140        342.3
    140        352.6
    144        309.5
    144        323.4
    144        291.5
    144        288.5
    144        275.4
    144        332.2
    144        284.5
    144        265.5
    144        244.7
    144        265.6
    144        294.6
    144        334.6
    144        277.7
    144        280.6
    144        330.4
    148        341.3
    148        346.2
    148        289.5
    148        337.4
    148        335.3
    148        274.6
    148        288.2
    148        276.2
    148        275.3
    148        255.3
    148        227.6
    148        280.6
    148        262.6
    148        267.6
    148        234.6
    152        320.1
    152        291.5
    152        317.2
    152        322.4
    152        259.6
    152        240.5
    152        296.2
    152        324.2
    152        346.2
    152        318.2
    152        330.2
    152        318.2
    152        331.0
    152        241.6
    152        287.4
    156        293.4
    156        253.4
    156        282.2
    156        292.2
    156        262.2
    156        269.4
    156        290.2
    156        324.4
    156        290.6
    156        279.6
    156        254.6
    156        266.6
    156        338.5
    156        310.5
    156        287.4
    160        325.0
    160        291.4
    160        340.9
    160        349.2
    160        250.4
    160        271.3
    160        303.4
    160        306.2
    160        342.0
    160        313.3
    160        306.3
    160        310.3
    160        220.6
    160        253.6
    160        203.6
    164        232.9
    164        230.3
    164        230.4
    164        265.2
    164        305.1
    164        317.1
    164        321.2
    164        328.0
    164        295.1
    164        269.3
    164        242.2
    164        218.5
    164        305.1
    164        333.4
    164        321.2
    168        288.8
    168        296.5
    168        314.4
    168        317.5
    168        248.5
    168        269.6
    168        309.3
    168        287.1
    168        337.0
    168        275.1
    168        301.1
    168        319.9
    168        317.1
    168        313.2
    168        292.3
    172        296.8
    172        295.2
    172        304.2
    172        244.4
    172        253.6
    172        335.2
    172        306.5
    172        291.5
    172        268.1
    172        307.5
    172        316.4
    172        315.5
    172        247.6
    172        333.3
    172        369.9
    176        297.7
    176        299.1
    176        293.3
    176        275.1
    176        318.5
    176        258.5
    176        276.5
    176        281.4
    176        290.1
    176        318.4
    176        327.8
    176        335.3
    176        325.4
    176        345.4
    176        328.5
    180        311.9
    180        294.5
    180        284.5
    180        214.5
    180        266.3
    180        255.2
    180        261.3
    180        309.4
    180        322.1
    180        325.9
    180        312.4
    180        302.3
    180        322.0
    180        303.9
    180        245.3
    184        283.4
    184        323.4
    184        321.4
    184        310.4
    184        317.3
    184        320.0
    184        296.3
    184        324.0
    184        275.1
    184        259.1
    184        303.9
    184        321.9
    184        326.2
    184        312.9
    184        304.7
    188        314.4
    188        243.5
    188        302.9
    188        337.0
    188        320.2
    188        329.2
    188        312.8
    188        317.0
    188        315.0
    188        294.4
    188        265.2
    188        250.0
    188        286.1
    188        331.0
    188        307.9
    192        306.6
    192        296.0
    192        294.9
    192        261.0
    192        276.5
    192        318.1
    192        242.4
    192        329.0
    192        287.1
    192        324.7
    192        309.4
    192        341.0
    192        314.4
    192        231.2
    192        328.8
    196        317.2
    196        314.0
    196        319.1
    196        297.0
    196        315.9
    196        274.2
    196        245.2
    196        259.2
    196        263.2
    196        244.2
    196        267.1
    196        255.1
    196        306.8
    196        313.0
    196        286.0
    200        288.6
    200        224.1
    200        271.2
    200        299.1
    200        273.3
    200        270.2
    200        246.3
    200        291.8
    200        292.1
    200        266.4
    200        218.3
    200        312.1
    200        306.9
    200        314.2
    200        275.5
    204        290.7
    204        297.9
    204        333.9
    204        307.0
    204        307.1
    204        268.0
    204        321.7
    204        312.9
    204        294.0
    204        334.8
    204        283.9
    204        256.1
    204        315.0
    204        233.0
    204        293.1
    208        268.7
    208        281.2
    208        222.2
    208        242.2
    208        217.3
    208        287.9
    208        334.0
    208        327.5
    208        331.9
    208        332.7
    208        294.4
    208        261.1
    208        277.0
    208        324.3
    208        331.7
    212        331.9
    212        277.9
    212        260.9
    212        265.0
    212        255.0
    212        274.2
    212        306.9
    212        315.0
    212        307.8
    212        291.0
    212        279.2
    212        318.5
    212        330.8
    212        330.8
    212        313.0
    216        262.1
    216        300.7
    216        322.9
    216        304.1
    216        289.1
    216        328.5
    216        327.1
    216        290.9
    216        289.2
    216        295.3
    216        271.0
    216        246.2
    216        262.0
    216        324.8
    216        265.9
    220        312.5
    220        318.5
    220        325.7
    220        338.7
    220        309.1
    220        330.0
    220        292.7
    220        270.0
    220        281.8
    220        316.8
    220        318.8
    220        310.9
    220        280.8
    220        296.0
    220        300.1
    224        313.9
    224        341.7
    224        292.9
    224        313.7
    224        312.3
    224        267.7
    224        282.7
    224        277.9
    224        302.8
    224        328.7
    224        282.1
    224        259.1
    224        265.8
    224        297.7
    224        333.6
    228        280.7
    228        283.7
    228        274.0
    228        314.6
    228        316.9
    228        320.5
    228        313.6
    228        304.7
    228        268.0
    228        272.1
    228        305.4
    228        346.7
    228        324.6
    228        308.6
    228        258.9
    232        318.3
    232        323.4
    232        297.1
    232        317.8
    232        312.4
    232        314.7
    232        256.0
    232        263.8
    232        319.7
    232        306.7
    232        328.6
    232        333.5
    232        297.7
    232        313.6
    232        326.6
    236        279.5
    236        295.1
    236        323.9
    236        261.8
    236        293.2
    236        268.9
    236        281.9
    236        315.9
    236        293.2
    236        308.1
    236        327.6
    236        290.4
    236        312.1
    236        318.0
    236        312.5
    240        287.9
    240        328.4
    240        265.9
    240        267.2
    240        305.6
    240        330.9
    240        272.8
    240        289.8
    240        303.6
    240        274.7
    240        225.2
    240        305.9
    240        313.5
    240        282.5
    240        245.0
    244        300.8
    244        277.9
    244        257.0
    244        297.7
    244        236.1
    244        313.4
    244        297.1
    244        256.8
    244        261.8
    244        331.4
    244        332.4
    244        324.9
    244        296.2
    244        265.9
    244        254.3
    248        273.4
    248        280.6
    248        295.7
    248        266.3
    248        300.7
    248        306.3
    248        272.9
    248        267.6
    248        240.2
    248        273.6
    248        236.9
    248        239.8
    248        241.2
    248        264.9
    248        287.6
    252        306.1
    252        309.3
    252        306.8
    252        296.3
    252        299.4
    252        286.6
    252        260.6
    252        274.3
    252        315.2
    252        315.6
    252        305.9
    252        319.3
    252        336.3
    252        313.5
    252        332.5
    256        313.1
    256        283.0
    256        261.6
    256        265.7
    256        281.3
    256        313.2
    256        246.1
    256        300.8
    256        287.4
    256        259.8
    256        270.7
    256        310.6
    256        308.7
    256        304.0
    256        308.4
    260        308.0
    260        317.5
    260        326.2
    260        293.6
    260        312.6
    260        322.1
    260        291.5
    260        298.7
    260        288.1
    260        260.7
    260        299.3
    260        254.8
    260        304.3
    260        310.2
    260        264.6
    264        312.1
    264        269.1
    264        305.8
    264        248.7
    264        251.7
    264        253.0
    264        218.8
    264        312.2
    264        318.2
    264        272.6
    264        265.5
    264        294.9
    264        250.7
    264        243.7
    264        254.0
    268        291.9
    268        303.9
    268        301.9
    268        334.2
    268        329.8
    268        311.9
    268        242.6
    268        276.8
    268        261.3
    268        252.4
    268        276.5
    268        208.4
    268        275.5
    268        322.9
    268        305.4
    272        297.2
    272        327.5
    272        303.3
    272        310.3
    272        254.6
    272        258.6
    272        290.3
    272        315.9
    272        267.7
    272        281.7
    272        249.6
    272        248.1
    272        311.0
    272        255.4
    272        306.3
