# nthreads     rate
      4         46.1
      4         15.0
      4         14.0
      4         15.0
      4         15.0
      4         15.0
      4         16.0
      4         16.0
      4         15.0
      4         16.0
      4         15.0
      4         15.0
      4         14.0
      4         16.0
      4         16.0
      8         27.5
      8         30.0
      8         28.0
      8         30.0
      8         31.0
      8         27.0
      8         31.0
      8         28.0
      8         30.0
      8         28.0
      8         31.0
      8         28.0
      8         28.0
      8         31.0
      8         27.0
     12         42.5
     12         42.0
     12         43.0
     12         45.0
     12         41.0
     12         42.0
     12         43.0
     12         41.0
     12         41.0
     12         44.0
     12         45.0
     12         40.0
     12         42.0
     12         42.0
     12         43.0
     16         55.0
     16         58.0
     16         59.0
     16         54.0
     16         54.0
     16         57.0
     16         56.0
     16         58.0
     16         54.0
     16         58.0
     16         54.0
     16         57.0
     16         58.0
     16         55.0
     16         56.0
     20         69.0
     20         72.0
     20         68.0
     20         72.0
     20         71.0
     20         72.0
     20         70.0
     20         73.0
     20         68.0
     20         72.0
     20         73.0
     20         71.0
     20         68.0
     20         72.0
     20         68.0
     24         82.0
     24         87.0
     24         84.0
     24         89.0
     24         84.0
     24         81.0
     24         84.0
     24         81.0
     24         86.0
     24         84.0
     24         82.0
     24         84.0
     24         83.0
     24         85.0
     24         83.0
     28         96.0
     28         96.0
     28         93.0
     28         96.0
     28         94.0
     28         96.0
     28         97.0
     28         97.0
     28         94.0
     28        100.0
     28         93.0
     28         94.0
     28         93.0
     28         95.0
     28         96.0
     32        109.5
     32        104.9
     32        111.9
     32        106.9
     32        107.0
     32        110.9
     32        109.9
     32        104.9
     32        113.9
     32        108.9
     32        108.9
     32        102.9
     32        115.9
     32        106.9
     32        103.0
     36        117.9
     36        111.0
     36        115.0
     36        114.0
     36        111.0
     36        119.0
     36        114.0
     36        112.0
     36        114.0
     36        112.0
     36        120.0
     36        113.0
     36        116.0
     36        118.0
     36        113.0
     40        125.0
     40        120.0
     40        121.0
     40        123.0
     40        123.0
     40        124.0
     40        121.0
     40        129.0
     40        116.0
     40        123.0
     40        127.0
     40        120.0
     40        125.0
     40        123.0
     40        131.0
     44        128.5
     44        130.0
     44        130.0
     44        132.0
     44        131.0
     44        131.0
     44        129.0
     44        131.0
     44        135.0
     44        129.0
     44        130.0
     44        137.0
     44        129.0
     44        131.0
     44        129.0
     48        129.0
     48        134.0
     48        139.0
     48        127.0
     48        133.0
     48        135.0
     48        131.0
     48        131.0
     48        126.0
     48        133.0
     48        133.0
     48        128.0
     48        137.0
     48        128.9
     48        136.0
     52        135.0
     52        136.0
     52        129.9
     52        136.0
     52        136.0
     52        134.0
     52        141.0
     52        128.0
     52        135.0
     52        135.0
     52        132.0
     52        141.0
     52        134.0
     52        139.0
     52        136.0
     56        140.0
     56        139.9
     56        139.0
     56        141.0
     56        143.0
     56        135.9
     56        139.9
     56        140.9
     56        134.9
     56        139.9
     56        145.9
     56        140.9
     56        138.9
     56        138.9
     56        134.9
     60        142.8
     60        144.9
     60        136.9
     60        144.9
     60        143.9
     60        139.9
     60        139.9
     60        145.9
     60        142.9
     60        143.9
     60        136.9
     60        141.9
     60        147.9
     60        137.9
     60        145.9
     64        140.5
     64        144.0
     64        148.0
     64        147.0
     64        141.0
     64        142.0
     64        142.0
     64        142.0
     64        150.0
     64        137.0
     64        145.0
     64        148.0
     64        143.0
     64        140.0
     64        143.0
     68        142.9
     68        150.8
     68        142.0
     68        145.0
     68        148.0
     68        148.0
     68        145.0
     68        149.0
     68        142.0
     68        150.0
     68        144.0
     68        147.0
     68        140.9
     68        151.0
     68        145.0
     72        146.4
     72        147.7
     72        149.9
     72        148.7
     72        141.9
     72        152.8
     72        142.7
     72        151.8
     72        146.9
     72        145.9
     72        149.9
     72        147.4
     72        143.9
     72        151.8
     72        149.9
     76        151.1
     76        149.8
     76        149.9
     76        149.9
     76        146.9
     76        150.8
     76        153.8
     76        156.8
     76        140.9
     76        151.8
     76        149.8
     76        154.8
     76        147.9
     76        142.9
     76        153.8
     80        151.1
     80        148.9
     80        149.9
     80        154.8
     80        156.8
     80        150.8
     80        150.8
     80        144.9
     80        151.8
     80        156.8
     80        148.9
     80        150.8
     80        154.8
     80        151.8
     80        150.8
