JANA 2.0.0dev [Revision]
Loaded config file 'jana.config'.

[TRACE] 0: : Looking for './JTest.so' ....
[TRACE] 0: : Failed to attach './JTest.so'
[TRACE] 0: : Looking for '/home/nbrei/src/jana2/Linux_CentOS7-x86_64-gcc4.8.5/plugins/JTest.so' ....
[TRACE] 0: : Found!
Opening source "dummy_evt_src" - JTestParser : JTest Fake Event Source

                   Config. Parameters
  =====================================================
            name                         value
  -------------------------   -------------------------
       benchmark:minthreads = 4
       benchmark:threadstep = 4
  jana:debug_plugin_loading = 1
           jana:legacy_mode = 0
   jtest:disentangler_bytes = 500000
      jtest:disentangler_ms = 20
         jtest:parser_bytes = 2000000
            jtest:parser_ms = 1
           jtest:plotter_ms = 20
        jtest:tracker_bytes = 1000
           jtest:tracker_ms = 200
        jtest_plotter_bytes = 1000
                    NEVENTS = 0

Start processing ...
Waiting for event source to start producing ... rate: 0
Rate: 95.8956Hz   -  ready to begin test
Setting NTHREADS = 4 ...
nthreads=4  rate=46.126Hz  (avg = 46.126 +/- 0.00921042 Hz)
nthreads=4  rate=14.9928Hz  (avg = 30.5594 +/- 11.0072 Hz)
nthreads=4  rate=13.9934Hz  (avg = 25.0374 +/- 8.61261 Hz)
nthreads=4  rate=14.9908Hz  (avg = 22.5257 +/- 6.81586 Hz)
nthreads=4  rate=14.9935Hz  (avg = 21.0193 +/- 5.6167 Hz)
nthreads=4  rate=14.9936Hz  (avg = 20.015 +/- 4.76952 Hz)
nthreads=4  rate=15.9923Hz  (avg = 19.4403 +/- 4.12263 Hz)
nthreads=4  rate=15.9926Hz  (avg = 19.0094 +/- 3.62976 Hz)
nthreads=4  rate=14.9935Hz  (avg = 18.5632 +/- 3.25377 Hz)
nthreads=4  rate=15.9929Hz  (avg = 18.3061 +/- 2.93852 Hz)
nthreads=4  rate=14.9925Hz  (avg = 18.0049 +/- 2.68678 Hz)
nthreads=4  rate=14.9936Hz  (avg = 17.754 +/- 2.47457 Hz)
nthreads=4  rate=13.9943Hz  (avg = 17.4647 +/- 2.30106 Hz)
nthreads=4  rate=15.993Hz  (avg = 17.3596 +/- 2.1391 Hz)
nthreads=4  rate=15.9924Hz  (avg = 17.2685 +/- 1.99843 Hz)
Setting NTHREADS = 8 ...
nthreads=8  rate=27.4885Hz  (avg = 27.4885 +/- -nan Hz)
nthreads=8  rate=29.9875Hz  (avg = 28.738 +/- 0.883531 Hz)
nthreads=8  rate=27.9877Hz  (avg = 28.4879 +/- 0.62342 Hz)
nthreads=8  rate=29.9867Hz  (avg = 28.8626 +/- 0.569132 Hz)
nthreads=8  rate=30.9853Hz  (avg = 29.2872 +/- 0.59287 Hz)
nthreads=8  rate=26.988Hz  (avg = 28.904 +/- 0.605356 Hz)
nthreads=8  rate=30.9884Hz  (avg = 29.2017 +/- 0.58757 Hz)
nthreads=8  rate=27.9879Hz  (avg = 29.05 +/- 0.533356 Hz)
nthreads=8  rate=29.9864Hz  (avg = 29.1541 +/- 0.484136 Hz)
nthreads=8  rate=27.9884Hz  (avg = 29.0375 +/- 0.449536 Hz)
nthreads=8  rate=30.9863Hz  (avg = 29.2147 +/- 0.442202 Hz)
nthreads=8  rate=27.9882Hz  (avg = 29.1124 +/- 0.416996 Hz)
nthreads=8  rate=27.9881Hz  (avg = 29.026 +/- 0.393786 Hz)
nthreads=8  rate=30.9854Hz  (avg = 29.1659 +/- 0.389736 Hz)
nthreads=8  rate=26.9871Hz  (avg = 29.0207 +/- 0.389883 Hz)
Setting NTHREADS = 12 ...
nthreads=12  rate=42.4803Hz  (avg = 42.4803 +/- -nan Hz)
nthreads=12  rate=41.9803Hz  (avg = 42.2303 +/- 0.176761 Hz)
nthreads=12  rate=42.981Hz  (avg = 42.4805 +/- 0.235854 Hz)
nthreads=12  rate=44.9799Hz  (avg = 43.1054 +/- 0.569315 Hz)
nthreads=12  rate=40.9822Hz  (avg = 42.6808 +/- 0.593035 Hz)
nthreads=12  rate=41.9825Hz  (avg = 42.5644 +/- 0.505485 Hz)
nthreads=12  rate=42.9808Hz  (avg = 42.6239 +/- 0.436758 Hz)
nthreads=12  rate=40.9819Hz  (avg = 42.4186 +/- 0.427681 Hz)
nthreads=12  rate=40.9814Hz  (avg = 42.2589 +/- 0.408889 Hz)
nthreads=12  rate=43.9804Hz  (avg = 42.4311 +/- 0.402611 Hz)
nthreads=12  rate=44.9802Hz  (avg = 42.6628 +/- 0.427533 Hz)
nthreads=12  rate=39.9817Hz  (avg = 42.4394 +/- 0.446484 Hz)
nthreads=12  rate=41.9788Hz  (avg = 42.404 +/- 0.413542 Hz)
nthreads=12  rate=41.982Hz  (avg = 42.3738 +/- 0.3851 Hz)
nthreads=12  rate=42.9796Hz  (avg = 42.4142 +/- 0.361538 Hz)
Setting NTHREADS = 16 ...
nthreads=16  rate=54.9771Hz  (avg = 54.9771 +/- 0.00785314 Hz)
nthreads=16  rate=57.9729Hz  (avg = 56.475 +/- 1.05921 Hz)
nthreads=16  rate=58.9742Hz  (avg = 57.3081 +/- 0.980461 Hz)
nthreads=16  rate=53.9743Hz  (avg = 56.4746 +/- 1.03039 Hz)
nthreads=16  rate=53.9766Hz  (avg = 55.975 +/- 0.937648 Hz)
nthreads=16  rate=56.9735Hz  (avg = 56.1414 +/- 0.796002 Hz)
nthreads=16  rate=55.9733Hz  (avg = 56.1174 +/- 0.682651 Hz)
nthreads=16  rate=57.9756Hz  (avg = 56.3497 +/- 0.635609 Hz)
nthreads=16  rate=53.976Hz  (avg = 56.0859 +/- 0.617285 Hz)
nthreads=16  rate=57.9778Hz  (avg = 56.2751 +/- 0.583829 Hz)
nthreads=16  rate=53.9758Hz  (avg = 56.0661 +/- 0.56694 Hz)
nthreads=16  rate=56.9749Hz  (avg = 56.1418 +/- 0.524728 Hz)
nthreads=16  rate=57.9733Hz  (avg = 56.2827 +/- 0.502921 Hz)
nthreads=16  rate=54.9755Hz  (avg = 56.1893 +/- 0.475587 Hz)
nthreads=16  rate=55.9748Hz  (avg = 56.175 +/- 0.444096 Hz)
Setting NTHREADS = 20 ...
nthreads=20  rate=68.9716Hz  (avg = 68.9716 +/- 0.00569498 Hz)
nthreads=20  rate=71.968Hz  (avg = 70.4698 +/- 1.05939 Hz)
nthreads=20  rate=67.9692Hz  (avg = 69.6362 +/- 0.980825 Hz)
nthreads=20  rate=71.9666Hz  (avg = 70.2188 +/- 0.892019 Hz)
nthreads=20  rate=70.9687Hz  (avg = 70.3688 +/- 0.726112 Hz)
nthreads=20  rate=71.9658Hz  (avg = 70.635 +/- 0.652056 Hz)
nthreads=20  rate=69.9684Hz  (avg = 70.5397 +/- 0.565814 Hz)
nthreads=20  rate=72.9654Hz  (avg = 70.8429 +/- 0.570571 Hz)
nthreads=20  rate=67.971Hz  (avg = 70.5238 +/- 0.589693 Hz)
nthreads=20  rate=71.9671Hz  (avg = 70.6682 +/- 0.548099 Hz)
nthreads=20  rate=72.9669Hz  (avg = 70.8771 +/- 0.536631 Hz)
nthreads=20  rate=70.9693Hz  (avg = 70.8848 +/- 0.491969 Hz)
nthreads=20  rate=67.9683Hz  (avg = 70.6605 +/- 0.502683 Hz)
nthreads=20  rate=71.9685Hz  (avg = 70.7539 +/- 0.475382 Hz)
nthreads=20  rate=67.9687Hz  (avg = 70.5682 +/- 0.478582 Hz)
Setting NTHREADS = 24 ...
nthreads=24  rate=81.9632Hz  (avg = 81.9632 +/- -nan Hz)
nthreads=24  rate=86.9578Hz  (avg = 84.4605 +/- 1.76586 Hz)
nthreads=24  rate=83.9611Hz  (avg = 84.294 +/- 1.18505 Hz)
nthreads=24  rate=88.9594Hz  (avg = 85.4604 +/- 1.34543 Hz)
nthreads=24  rate=83.9602Hz  (avg = 85.1603 +/- 1.10929 Hz)
nthreads=24  rate=80.963Hz  (avg = 84.4608 +/- 1.12354 Hz)
nthreads=24  rate=83.9614Hz  (avg = 84.3895 +/- 0.965295 Hz)
nthreads=24  rate=80.9643Hz  (avg = 83.9613 +/- 0.934769 Hz)
nthreads=24  rate=85.9586Hz  (avg = 84.1832 +/- 0.856846 Hz)
nthreads=24  rate=83.9609Hz  (avg = 84.161 +/- 0.771451 Hz)
nthreads=24  rate=81.9622Hz  (avg = 83.9611 +/- 0.726754 Hz)
nthreads=24  rate=83.9578Hz  (avg = 83.9608 +/- 0.666192 Hz)
nthreads=24  rate=82.9626Hz  (avg = 83.884 +/- 0.619357 Hz)
nthreads=24  rate=84.9596Hz  (avg = 83.9609 +/- 0.579862 Hz)
nthreads=24  rate=82.9617Hz  (avg = 83.8943 +/- 0.545018 Hz)
Setting NTHREADS = 28 ...
nthreads=28  rate=95.9598Hz  (avg = 95.9598 +/- 0.0184115 Hz)
nthreads=28  rate=95.9584Hz  (avg = 95.9591 +/- 0.00426553 Hz)
nthreads=28  rate=92.9571Hz  (avg = 94.9585 +/- 0.817056 Hz)
nthreads=28  rate=95.9551Hz  (avg = 95.2076 +/- 0.649668 Hz)
nthreads=28  rate=93.9592Hz  (avg = 94.9579 +/- 0.565687 Hz)
nthreads=28  rate=95.9563Hz  (avg = 95.1243 +/- 0.495277 Hz)
nthreads=28  rate=96.9544Hz  (avg = 95.3858 +/- 0.488674 Hz)
nthreads=28  rate=96.9557Hz  (avg = 95.582 +/- 0.465331 Hz)
nthreads=28  rate=93.9555Hz  (avg = 95.4013 +/- 0.447344 Hz)
nthreads=28  rate=99.9553Hz  (avg = 95.8567 +/- 0.590548 Hz)
nthreads=28  rate=92.9552Hz  (avg = 95.5929 +/- 0.592854 Hz)
nthreads=28  rate=93.9563Hz  (avg = 95.4565 +/- 0.558915 Hz)
nthreads=28  rate=92.9538Hz  (avg = 95.264 +/- 0.548078 Hz)
nthreads=28  rate=94.9566Hz  (avg = 95.2421 +/- 0.50937 Hz)
nthreads=28  rate=95.9576Hz  (avg = 95.2898 +/- 0.477639 Hz)
Setting NTHREADS = 32 ...
nthreads=32  rate=109.45Hz  (avg = 109.45 +/- -nan Hz)
nthreads=32  rate=104.948Hz  (avg = 107.199 +/- 1.59194 Hz)
nthreads=32  rate=111.948Hz  (avg = 108.782 +/- 1.67232 Hz)
nthreads=32  rate=106.947Hz  (avg = 108.323 +/- 1.31564 Hz)
nthreads=32  rate=106.951Hz  (avg = 108.049 +/- 1.08078 Hz)
nthreads=32  rate=110.945Hz  (avg = 108.531 +/- 1.00268 Hz)
nthreads=32  rate=109.948Hz  (avg = 108.734 +/- 0.87961 Hz)
nthreads=32  rate=104.948Hz  (avg = 108.261 +/- 0.887883 Hz)
nthreads=32  rate=113.948Hz  (avg = 108.892 +/- 0.98884 Hz)
nthreads=32  rate=108.947Hz  (avg = 108.898 +/- 0.889971 Hz)
nthreads=32  rate=108.947Hz  (avg = 108.902 +/- 0.809074 Hz)
nthreads=32  rate=102.949Hz  (avg = 108.406 +/- 0.880737 Hz)
nthreads=32  rate=115.948Hz  (avg = 108.986 +/- 0.985712 Hz)
nthreads=32  rate=106.95Hz  (avg = 108.841 +/- 0.925974 Hz)
nthreads=32  rate=102.954Hz  (avg = 108.448 +/- 0.943762 Hz)
Setting NTHREADS = 36 ...
nthreads=36  rate=117.944Hz  (avg = 117.944 +/- -nan Hz)
nthreads=36  rate=110.976Hz  (avg = 114.46 +/- 2.4637 Hz)
nthreads=36  rate=114.971Hz  (avg = 114.63 +/- 1.64837 Hz)
nthreads=36  rate=113.976Hz  (avg = 114.467 +/- 1.24438 Hz)
nthreads=36  rate=110.976Hz  (avg = 113.769 +/- 1.17512 Hz)
nthreads=36  rate=118.974Hz  (avg = 114.636 +/- 1.2594 Hz)
nthreads=36  rate=113.977Hz  (avg = 114.542 +/- 1.083 Hz)
nthreads=36  rate=111.976Hz  (avg = 114.221 +/- 0.993998 Hz)
nthreads=36  rate=113.976Hz  (avg = 114.194 +/- 0.883925 Hz)
nthreads=36  rate=111.975Hz  (avg = 113.972 +/- 0.822906 Hz)
nthreads=36  rate=119.957Hz  (avg = 114.516 +/- 0.910356 Hz)
nthreads=36  rate=112.972Hz  (avg = 114.387 +/- 0.843538 Hz)
nthreads=36  rate=115.973Hz  (avg = 114.509 +/- 0.787424 Hz)
nthreads=36  rate=117.973Hz  (avg = 114.757 +/- 0.769055 Hz)
nthreads=36  rate=112.974Hz  (avg = 114.638 +/- 0.726912 Hz)
Setting NTHREADS = 40 ...
nthreads=40  rate=124.964Hz  (avg = 124.964 +/- -nan Hz)
nthreads=40  rate=119.973Hz  (avg = 122.469 +/- 1.76466 Hz)
nthreads=40  rate=120.971Hz  (avg = 121.969 +/- 1.24502 Hz)
nthreads=40  rate=122.97Hz  (avg = 122.22 +/- 0.958576 Hz)
nthreads=40  rate=122.957Hz  (avg = 122.367 +/- 0.77812 Hz)
nthreads=40  rate=123.97Hz  (avg = 122.634 +/- 0.692801 Hz)
nthreads=40  rate=120.974Hz  (avg = 122.397 +/- 0.633134 Hz)
nthreads=40  rate=128.969Hz  (avg = 123.219 +/- 0.947311 Hz)
nthreads=40  rate=115.973Hz  (avg = 122.414 +/- 1.13366 Hz)
nthreads=40  rate=122.957Hz  (avg = 122.468 +/- 1.02159 Hz)
nthreads=40  rate=126.97Hz  (avg = 122.877 +/- 1.00736 Hz)
