# nthreads     rate
      4       3688.0
      4        562.8
      4        545.9
      4        537.9
      4        547.9
      4        523.9
      4        530.9
      4        537.9
      4        541.9
      4        569.9
      4        563.9
      4        536.9
      4        524.9
      4        541.9
      4        518.9
     12       1248.6
     12       1586.6
     12       1598.7
     12       1651.7
     12       1595.7
     12       1645.7
     12       1619.7
     12       1566.7
     12       1570.7
     12       1614.7
     12       1583.7
     12       1665.7
     12       1625.7
     12       1593.7
     12       1552.7
     20       2255.8
     20       2561.4
     20       2590.5
     20       2721.5
     20       2664.5
     20       2626.5
     20       2629.5
     20       2667.4
     20       2622.5
     20       2701.5
     20       2618.5
     20       2740.5
     20       2621.5
     20       2676.5
     20       2608.5
     28       3301.2
     28       3525.3
     28       3694.2
     28       3603.3
     28       3683.3
     28       3675.3
     28       3690.3
     28       3571.3
     28       3747.2
     28       3653.3
     28       3601.3
     28       3748.3
     28       3710.3
     28       3627.3
     28       3653.2
     36       3849.4
     36       4640.1
     36       4490.1
     36       4666.0
     36       4674.1
     36       4644.9
     36       4693.0
     36       4780.1
     36       4616.1
     36       4718.1
     36       4596.1
     36       4731.1
     36       4635.1
     36       4752.1
     36       4642.1
     44       4892.7
     44       5508.9
     44       5655.8
     44       5515.7
     44       5610.9
     44       5654.8
     44       5676.9
     44       5633.9
     44       5692.8
     44       5645.8
     44       5647.8
     44       5616.9
     44       5648.8
     44       5673.9
     44       5650.8
     52       5110.6
     52       6507.6
     52       6577.5
     52       6522.4
     52       6552.6
     52       6608.5
     52       6536.7
     52       6606.6
     52       6629.6
     52       6623.6
     52       6631.5
     52       6521.5
     52       6656.6
     52       6495.6
     52       6687.7
     60       6032.2
     60       7515.4
     60       7503.5
     60       7556.4
     60       7557.5
     60       7505.4
     60       7554.5
     60       7561.5
     60       7528.5
     60       7642.5
     60       7569.4
     60       7529.3
     60       7492.5
     60       7528.4
     60       7511.4
     68       6083.7
     68       8194.2
     68       8390.2
     68       8521.3
     68       8489.2
     68       8449.6
     68       8445.2
     68       8493.2
     68       8414.2
     68       8539.1
     68       8583.2
     68       8411.1
     68       8526.3
     68       8541.1
     68       8433.2
     76       6692.2
     76       8695.1
     76       8950.9
     76       9024.9
     76       8986.9
     76       9010.7
     76       8987.6
     76       9038.1
     76       8992.0
     76       9006.4
     76       9027.7
     76       9058.8
     76       8991.0
     76       8951.9
     76       9042.8
     84       7005.2
     84       9203.7
     84       9456.8
     84       9577.9
     84       9545.1
     84       9495.8
     84       9559.9
     84       9496.0
     84       9526.0
     84       9514.0
     84       9580.0
     84       9547.8
     84       9550.8
     84       9523.0
     84       9530.0
     92       7744.9
     92       9809.7
     92       9961.6
     92      10044.9
     92       9918.9
     92       9939.7
     92       9976.0
     92       9891.0
     92      10036.8
     92      10052.9
     92      10044.9
     92      10064.0
     92      10127.8
     92      10033.8
     92      10084.9
    100       7768.7
    100       9993.0
    100      10451.0
    100      10509.1
    100      10508.3
    100      10481.2
    100      10434.2
    100      10491.1
    100      10442.2
    100      10458.0
    100      10479.8
    100      10557.2
    100      10546.2
    100      10605.1
    100      10548.2
    108       8652.4
    108      10632.0
    108      11027.9
    108      11083.8
    108      11041.6
    108      11015.8
    108      11014.1
    108      11024.7
    108      10976.0
    108      11057.1
    108      11004.5
    108      10990.0
    108      11132.9
    108      10964.0
    108      11024.6
    116       8823.5
    116      10784.9
    116      11528.7
    116      11563.7
    116      11507.8
    116      11509.8
    116      11446.4
    116      11518.7
    116      11493.4
    116      11529.9
    116      11500.8
    116      11563.3
    116      11569.9
    116      11503.9
    116      11584.6
    124       9756.5
    124      11282.2
    124      11923.4
    124      12020.2
    124      12040.3
    124      11975.2
    124      12014.2
    124      11990.1
    124      12044.2
    124      11960.3
    124      11985.8
    124      12032.2
    124      11987.1
    124      12011.2
    124      12000.9
    132      12364.9
    132      12517.8
    132      12428.0
    132      12580.7
    132      12526.1
    132      12513.3
    132      12493.0
    132      12527.0
    132      12427.2
    132      12547.8
    132      12447.1
    132      12503.2
    132      12541.2
    132      12446.1
    132      12425.1
    140      10413.4
    140      11939.2
    140      12462.2
    140      12652.2
    140      12872.6
    140      12735.2
    140      12865.2
    140      12836.2
    140      12756.9
    140      12802.2
    140      12791.5
    140      12779.1
    140      12818.2
    140      12751.9
    140      12838.2
    148      10473.7
    148      12008.3
    148      12476.5
    148      12776.2
    148      12892.2
    148      12930.9
    148      12982.0
    148      12839.2
    148      12847.2
    148      12944.7
    148      12936.1
    148      12861.1
    148      12913.9
    148      13007.9
    148      12844.1
    156      11072.8
    156      12398.9
    156      12750.0
    156      13023.8
    156      13073.8
    156      13081.8
    156      13121.0
    156      13051.8
    156      12902.8
    156      13047.6
    156      13039.0
    156      12991.1
    156      13002.0
    156      13068.5
    156      13032.9
    164      10968.9
    164      12490.1
    164      12890.8
    164      13187.0
    164      13104.1
    164      13178.0
    164      13188.1
    164      13057.2
    164      13143.1
    164      13222.0
    164      13114.1
    164      13041.1
    164      13068.1
    164      13179.1
    164      13220.1
    172      11384.6
    172      12713.3
    172      13151.4
    172      13247.3
    172      13311.1
    172      13391.3
    172      13374.0
    172      13263.4
    172      13258.4
    172      13325.1
    172      13274.9
    172      13239.4
    172      13315.3
    172      13223.9
    172      13233.2
    180      12597.1
    180      13351.2
    180      13400.7
    180      13533.8
    180      13453.7
    180      13561.4
    180      13520.7
    180      13541.9
    180      13526.8
    180      13543.8
    180      13442.9
    180      13427.0
    180      13369.8
    180      13537.9
    180      13465.6
    188      12019.8
    188      12993.2
    188      13451.6
    188      13494.2
    188      13553.8
    188      13581.6
    188      13555.8
    188      13556.3
    188      13586.8
    188      13570.7
    188      13546.6
    188      13489.7
    188      13538.0
    188      13566.0
    188      13636.0
    196      12656.6
    196      13553.0
    196      13675.6
    196      13832.7
    196      13806.2
    196      13781.5
    196      13795.8
    196      13822.6
    196      13735.7
    196      13743.2
    196      13647.8
    196      13748.5
    196      13712.7
    196      13732.5
    196      13690.6
    204      13220.9
    204      13639.5
    204      13875.5
    204      13863.7
    204      13924.7
    204      14035.7
    204      13946.5
    204      14006.6
    204      13935.8
    204      13923.2
    204      13808.8
    204      13959.7
    204      13922.2
    204      13945.7
    204      13926.8
    212      12753.3
    212      13393.6
    212      13850.4
    212      13962.7
    212      13941.1
    212      13985.9
    212      14101.8
    212      14044.9
    212      14019.0
    212      14000.8
    212      13973.7
    212      14044.8
    212      13874.9
    212      14047.6
    212      14033.7
    220      13247.4
    220      14047.1
    220      14045.4
    220      14038.4
    220      14010.4
    220      14064.5
    220      14090.2
    220      14152.4
    220      14153.7
    220      14140.1
    220      14051.6
    220      14138.6
    220      14158.0
    220      14092.7
    220      14145.2
    228      13356.3
    228      14164.9
    228      14144.4
    228      14219.4
    228      14225.3
    228      14223.2
    228      14301.1
    228      14331.9
    228      14225.4
    228      14319.5
    228      14253.0
    228      14277.9
    228      14330.4
    228      14174.5
    228      14278.4
    236      13922.7
    236      14315.3
    236      14343.9
    236      14358.8
    236      14299.6
    236      14332.9
    236      14311.9
    236      14279.3
    236      14344.4
    236      14351.3
    236      14287.2
    236      14289.2
    236      14443.9
    236      14367.0
    236      14298.1
    244      14118.4
    244      14340.5
    244      14475.2
    244      14378.2
    244      14341.3
    244      14469.2
    244      14456.7
    244      14445.6
    244      14495.5
    244      14413.3
    244      14520.5
    244      14443.6
    244      14495.8
    244      14517.6
    244      14390.7
    252      14299.7
    252      14529.2
    252      14589.7
    252      14563.7
    252      14685.2
    252      14536.6
    252      14518.4
    252      14627.5
    252      14567.5
    252      14519.9
    252      14617.0
    252      14445.1
    252      14576.3
    252      14589.4
    252      14594.1
    260      14454.5
    260      14642.9
    260      14616.8
    260      14707.9
    260      14641.0
    260      14656.6
    260      14703.6
    260      14677.4
    260      14697.5
    260      14623.2
    260      14765.9
    260      14694.1
    260      14553.5
    260      14607.6
    260      14709.3
    268      14501.2
    268      14739.9
    268      14713.3
    268      14802.8
    268      14723.3
    268      14943.1
    268      14855.3
    268      14822.6
    268      14907.1
    268      14811.1
    268      14821.2
    268      14781.8
    268      14877.3
    268      14778.6
    268      14812.4
