# nthreads     rate
      4       2865.6
      4       2866.8
      4       2896.1
      4       2909.2
      4       2853.0
      4       2886.2
      4       2911.1
      4       2914.1
      4       2948.2
      4       2860.2
      4       3027.2
      4       2990.1
      4       3079.0
      4       3098.1
      4       3085.1
      8       5063.4
      8       5327.5
      8       5208.3
      8       5241.3
      8       5408.3
      8       5288.2
      8       5324.5
      8       5308.3
      8       5483.3
      8       5423.3
      8       5427.4
      8       5294.4
      8       5350.4
      8       5313.3
      8       5358.5
     12       7359.6
     12       7616.7
     12       7488.7
     12       7476.8
     12       7507.5
     12       7424.7
     12       7427.8
     12       7579.6
     12       7315.0
     12       7429.0
     12       7380.1
     12       7438.9
     12       7477.6
     12       7485.7
     12       7485.6
     16       9578.1
     16       9779.1
     16       9646.0
     16       9670.0
     16       9699.2
     16       9582.2
     16       9470.1
     16       9680.1
     16       9846.0
     16       9626.1
     16       9645.2
     16       9760.2
     16       9756.0
     16       9794.8
     16       9736.2
     20      11808.7
     20      12102.9
     20      12109.4
     20      11907.4
     20      12032.9
     20      11962.4
     20      11834.3
     20      11868.5
     20      11895.5
     20      11981.3
     20      11827.3
     20      11803.7
     20      11887.5
     20      12121.3
     20      12109.4
     24      14031.4
     24      14290.5
     24      14255.5
     24      14278.5
     24      14278.1
     24      14213.5
     24      14154.2
     24      14118.1
     24      14233.9
     24      14281.9
     24      14034.7
     24      14297.0
     24      14119.1
     24      14130.0
     24      14283.6
     28      15016.1
     28      15108.3
     28      14981.1
     28      15048.0
     28      15065.9
     28      14991.9
     28      14978.0
     28      14942.8
     28      14970.0
     28      14946.3
     28      14852.9
     28      15066.0
     28      14964.3
     28      14936.0
     28      15023.9
     32      15915.2
     32      15762.0
     32      15743.6
     32      15827.6
     32      15795.2
     32      15772.6
     32      15827.9
     32      15719.9
     32      15780.7
     32      15666.9
     32      15821.8
     32      15796.9
     32      15675.2
     32      15796.5
     32      15762.5
     36      16550.5
     36      16418.6
     36      16545.6
     36      16561.1
     36      16637.4
     36      16682.4
     36      16523.5
     36      16625.7
     36      16573.6
     36      16509.7
     36      16423.7
     36      16576.3
     36      16513.8
     36      16572.8
     36      16513.6
     40      17357.2
     40      17381.3
     40      17400.4
     40      17331.8
     40      17318.1
     40      17410.0
     40      17373.6
     40      17434.6
     40      17410.3
     40      17357.0
     40      17403.5
     40      17474.5
     40      17437.3
     40      17338.7
     40      17423.8
     44      18151.6
     44      18111.2
     44      18076.4
     44      18127.4
     44      18155.4
     44      18138.5
     44      18144.2
     44      18101.5
     44      18177.8
     44      18146.8
     44      18235.8
     44      18169.6
     44      18230.3
     44      18299.8
     44      18161.8
     48      18926.1
     48      18966.1
     48      19086.9
     48      19010.0
     48      18971.1
     48      18945.8
     48      19023.2
     48      18975.0
     48      18903.1
     48      19053.9
     48      19007.0
     48      19052.2
     48      19048.8
     48      19081.1
     48      19067.6
