# nthreads     rate
      4         14.5
      4         16.0
      4         14.0
      4         17.0
      4         16.0
      4         16.0
      4         16.0
      4         16.0
      4         15.0
      4         18.0
      4         14.0
      4         16.0
      4         14.0
      4         16.0
      4         17.0
      8         30.0
      8         30.0
      8         31.0
      8         30.0
      8         31.0
      8         31.0
      8         32.0
      8         30.0
      8         31.0
      8         30.0
      8         32.0
      8         30.0
      8         33.0
      8         31.0
      8         33.0
     12         42.5
     12         46.0
     12         45.0
     12         47.0
     12         47.0
     12         47.0
     12         45.0
     12         49.0
     12         45.0
     12         47.0
     12         47.0
     12         47.0
     12         45.0
     12         47.0
     12         44.0
     16         61.5
     16         61.0
     16         61.0
     16         62.0
     16         62.0
     16         65.0
     16         59.0
     16         62.0
     16         65.0
     16         61.0
     16         54.0
     16         60.0
     16         64.0
     16         63.0
     16         64.0
     20         74.4
     20         78.0
     20         79.0
     20         78.0
     20         81.0
     20         77.0
     20         74.0
     20         76.0
     20         76.0
     20         76.0
     20         76.0
     20         80.0
     20         78.0
     20         77.0
     20         80.0
     24         88.4
     24         94.0
     24         90.0
     24         93.0
     24         95.0
     24         91.0
     24         93.0
     24         91.0
     24         92.0
     24         94.0
     24         93.0
     24         95.0
     24         94.0
     24         95.0
     24         92.0
     28        103.9
     28        112.0
     28        102.0
     28        112.0
     28        111.0
     28        111.0
     28        106.0
     28        108.0
     28        108.0
     28        105.0
     28        114.0
     28        110.0
     28        111.0
     28        101.0
     28        106.0
     32        121.4
     32        120.9
     32        121.0
     32        124.9
     32        123.9
     32        124.0
     32        120.9
     32        124.9
     32        125.9
     32        127.9
     32        121.9
     32        119.0
     32        122.9
     32        121.9
     32        123.0
     36        135.4
     36        137.9
     36        141.9
     36        139.9
     36        133.9
     36        138.9
     36        134.9
     36        142.9
     36        140.9
     36        137.9
     36        137.9
     36        138.9
     36        134.9
     36        135.9
     36        139.9
     40        150.3
     40        149.9
     40        157.9
     40        158.9
     40        152.9
     40        149.9
     40        153.9
     40        156.9
     40        149.9
     40        154.9
     40        158.9
     40        151.9
     40        158.9
     40        152.9
     40        159.9
     44        164.8
     44        167.9
     44        174.9
     44        167.9
     44        171.9
     44        167.9
     44        166.9
     44        170.9
     44        171.9
     44        166.9
     44        167.9
     44        165.9
     44        169.9
     44        166.9
     44        174.9
     48        181.3
     48        186.9
     48        184.9
     48        189.9
     48        180.9
     48        185.9
     48        185.9
     48        182.9
     48        185.9
     48        182.9
     48        180.9
     48        189.9
     48        184.9
     48        187.9
     48        187.9
     52        195.8
     52        198.8
     52        207.8
     52        191.9
     52        198.8
     52        198.9
     52        207.8
     52        199.9
     52        196.8
     52        196.9
     52        198.8
     52        201.9
     52        204.8
     52        198.9
     52        195.9
     56        215.3
     56        222.8
     56        223.8
     56        210.8
     56        213.8
     56        221.8
     56        213.8
     56        213.8
     56        213.8
     56        216.8
     56        214.8
     56        214.8
     56        213.8
     56        217.8
     56        213.8
     60        232.2
     60        231.8
     60        226.8
     60        229.8
     60        235.8
     60        230.8
     60        231.8
     60        229.8
     60        230.8
     60        232.8
     60        231.8
     60        229.8
     60        235.8
     60        225.8
     60        229.8
     64        244.7
     64        255.8
     64        240.8
     64        244.8
     64        251.8
     64        250.8
     64        244.8
     64        243.8
     64        243.8
     64        254.8
     64        241.8
     64        249.8
     64        246.8
     64        236.8
     64        244.8
     68        266.7
     68        264.8
     68        255.8
     68        259.8
     68        254.8
     68        274.8
     68        265.8
     68        266.8
     68        253.8
     68        265.8
     68        271.8
     68        254.8
     68        260.8
     68        266.8
     68        251.8
     72        276.6
     72        281.6
     72        273.6
     72        277.6
     72        270.6
     72        282.6
     72        274.7
     72        265.6
     72        281.6
     72        270.7
     72        278.6
     72        279.5
     72        279.5
     72        271.5
     72        278.5
     76        289.2
     76        286.7
     76        296.7
     76        291.7
     76        290.7
     76        293.7
