# nthreads     rate
      4         33.1
      4          2.0
      4          2.0
      4          1.0
      4          2.0
      4          1.0
      4          3.0
      4          1.0
      4          2.0
      4          2.0
      4          1.0
      4          2.0
      4          2.0
      4          1.0
      4          3.0
     12          1.5
     12          9.0
     12          1.0
     12          6.0
     12          6.0
     12          4.0
     12          7.0
     12          3.0
     12          4.0
     12          7.0
     12          4.0
     12          6.0
     12          5.0
     12          6.0
     12          5.0
     20          5.0
     20          9.0
     20          8.0
     20         11.0
     20          8.0
     20          9.0
     20          6.0
     20          8.0
     20         10.0
     20          9.0
     20          8.0
     20          9.0
     20         10.0
     20          6.0
     20          9.0
     28          9.0
     28         17.9
     28          8.0
     28         16.0
     28          8.0
     28         16.0
     28         10.0
     28         10.0
     28         12.0
     28         11.0
     28         12.0
     28         12.0
     28         12.0
     28         10.0
     28         14.0
     36          9.8
     36         23.9
     36          7.0
     36         14.0
     36         18.0
     36         14.0
     36         18.0
     36          9.0
     36         20.0
     36         12.9
     36         10.0
     36         23.9
     36          7.0
     36         20.0
     36         10.9
     44         17.3
     44         16.0
     44         23.9
     44         14.9
     44         22.0
     44         15.0
     44         21.0
     44         13.0
     44         17.9
     44         22.9
     44         16.0
     44         18.0
     44         19.9
     44         11.9
     44         25.9
     52         13.9
     52         28.9
     52         21.9
     52         21.9
     52         20.9
     52         19.0
     52         23.7
     52         19.9
     52         22.9
     52         20.0
     52         22.0
     52         22.0
     52         22.9
     52         18.9
     52         25.9
     60         19.8
     60         29.8
     60         22.9
     60         20.0
     60         31.9
     60         15.0
     60         26.9
     60         25.9
     60         19.0
     60         31.9
     60         17.0
     60         22.9
     60         31.9
     60         16.0
     60         29.9
     68         21.2
     68         36.9
     68         20.9
     68         23.9
     68         29.9
     68         28.9
     68         26.8
     68         25.8
     68         26.9
     68         25.8
     68         36.9
     68         15.0
     68         32.9
     68         26.9
     68         21.9
     76         26.4
     76         38.9
     76         28.9
     76         28.9
     76         35.6
     76         22.9
     76         35.9
     76         23.8
     76         26.8
     76         32.9
     76         34.8
     76         20.9
     76         37.9
     76         26.8
     76         28.8
     84         28.3
     84         34.9
     84         35.9
     84         21.9
     84         26.9
     84         40.9
     84         24.8
     84         36.9
     84         33.9
     84         21.9
     84         37.6
     84         30.9
     84         25.9
     84         30.9
     84         31.7
     92         26.7
     92         35.9
     92         36.3
     92         26.9
     92         34.9
     92         37.9
     92         24.9
     92         36.5
     92         38.9
     92         20.9
     92         39.6
     92         37.9
     92         23.9
     92         29.9
     92         42.9
    100         23.8
    100         49.8
    100         29.4
    100         25.8
    100         49.8
    100         28.6
    100         28.9
    100         53.4
    100         26.6
    100         26.7
    100         53.8
    100         23.9
    100         24.9
    100         48.9
    100         29.8
    108         32.2
    108         41.2
    108         33.2
    108         40.5
    108         37.9
    108         28.9
    108         40.4
    108         31.9
    108         29.9
    108         36.9
    108         42.6
    108         31.7
    108         40.9
    108         34.9
    108         23.7
    116         39.3
    116         32.9
    116         39.5
    116         31.9
    116         38.9
    116         46.7
    116         25.9
    116         34.9
    116         37.8
    116         44.8
    116         23.9
    116         30.9
    116         48.9
    116         40.8
    116         32.3
    124         33.3
    124         48.6
    124         31.5
    124         36.4
    124         60.8
    124         21.8
    124         34.9
    124         63.5
    124         28.2
    124         27.9
    124         36.4
    124         61.8
    124         20.2
    124         38.9
    124         58.4
    132         30.5
    132         30.6
    132         51.3
    132         37.9
    132         34.6
    132         48.8
    132         42.0
    132         32.5
    132         38.9
    132         43.8
    132         37.9
    132         34.5
    132         29.7
    132         38.9
    132         54.6
    140         31.0
    140         40.9
    140         46.6
    140         41.8
    140         35.9
    140         42.8
    140         31.9
    140         60.7
    140         38.9
    140         28.8
    140         31.9
    140         62.8
    140         34.3
    140         26.4
    140         54.8
    148         39.8
    148         27.9
    148         49.9
    148         44.8
    148         37.8
    148         34.8
    148         48.2
    148         28.8
    148         38.9
    148         67.8
    148         36.7
    148         17.7
    148         26.9
    148         61.8
    148         49.3
    156         27.9
    156         49.9
    156         65.3
    156         27.9
    156         29.9
    156         63.9
    156         42.8
    156         37.4
    156         35.9
    156         31.8
    156         48.6
    156         74.8
    156         24.7
    156         27.9
    156         44.0
    164         46.1
    164         31.7
    164         33.4
    164         57.4
    164         52.8
    164         30.9
    164         29.9
    164         40.8
    164         51.8
    164         42.4
    164         36.9
    164         26.9
    164         52.8
    164         45.8
    164         39.8
    172         39.2
    172         51.5
    172         44.9
    172         41.3
    172         41.6
    172         44.8
    172         41.9
    172         28.9
    172         60.8
    172         48.8
    172         35.0
    172         19.9
    172         40.5
    172         52.8
    172         44.8
    180         48.5
    180         31.8
    180         23.8
    180         56.8
    180         51.8
    180         45.8
    180         37.7
    180         33.8
    180         46.8
    180         49.5
    180         40.9
    180         36.9
    180         50.8
    180         42.7
    180         53.0
    188         32.2
    188         33.9
    188         53.8
    188         59.1
    188         47.7
    188         29.5
    188         25.8
    188         45.3
    188         43.5
    188         40.7
    188         57.2
    188         45.7
    188         41.5
    188         28.8
    188         41.7
    196         50.5
    196         42.6
    196         31.9
    196         39.7
    196         59.1
    196         49.5
    196         28.2
    196         54.9
    196         54.1
    196         42.4
    196         34.3
    196         39.4
    196         42.8
    196         60.8
    196         52.3
    204         27.3
    204         47.6
    204         74.6
    204         54.8
    204         12.6
    204         21.3
    204         60.9
    204         74.8
    204         37.6
    204         25.8
    204         37.1
    204         69.0
    204         58.3
    204         44.5
    204         17.7
    212         44.4
    212         62.5
    212         54.3
    212         26.7
    212         28.9
    212         46.6
    212         55.6
    212         53.9
    212         30.8
    212         46.7
    212         44.9
    212         47.9
    212         43.3
    212         31.5
    212         53.5
    220         47.5
    220         17.9
    220         42.7
    220         49.7
    220         53.1
    220         46.6
    220         40.2
    220         29.5
    220         36.8
    220         68.7
    220         52.0
    220         34.5
    220         39.8
    220         58.8
    220         47.7
    228         36.2
    228         64.7
    228         46.7
    228         36.9
    228         36.5
    228         59.6
    228         38.5
    228         40.1
    228         33.9
    228         47.7
    228         42.8
    228         33.7
    228         49.0
    228         47.6
    228         41.7
    236         32.8
    236         43.5
    236         74.6
    236         54.3
    236         29.8
    236         26.1
    236         55.4
    236         40.7
    236         29.8
    236         28.8
    236         69.7
    236         58.1
    236         50.4
    236         27.3
    236         45.7
    244         44.8
    244         36.5
    244         55.7
    244         43.2
    244         41.8
    244         34.7
    244         47.4
    244         58.0
    244         50.1
    244         39.1
    244         44.6
    244         41.8
    244         37.8
    244         51.6
    244         51.0
    252         40.4
    252         29.0
    252         48.9
    252         74.7
    252         55.2
    252         29.5
    252         32.7
    252         53.4
    252         56.8
    252         40.8
    252         39.8
    252         52.8
    252         45.0
    252         34.8
    252         46.2
    260         44.3
    260         35.0
    260         45.9
    260         65.2
    260         45.7
    260         28.8
    260         49.9
    260         58.6
    260         41.5
    260         36.4
    260         47.6
    260         66.6
    260         50.2
    260         21.7
    260         36.8
    268         60.1
    268         39.8
    268         31.5
    268         61.0
    268         61.4
    268         57.7
    268         42.3
    268         39.7
    268         33.8
    268         44.8
    268         60.2
    268         62.9
    268         33.8
    268         34.6
    268         30.9
