# nthreads     rate
      4         44.9
      4         16.0
      4         15.0
      4         14.0
      4         15.0
      4         15.0
      4         16.0
      4         15.0
      4         15.0
      4         14.0
      4         16.0
      4         16.0
      4         15.0
      4         14.0
      4         15.0
      8         28.0
      8         27.0
      8         31.0
      8         27.0
      8         29.0
      8         28.0
      8         28.0
      8         30.0
      8         29.0
      8         27.0
      8         30.0
      8         30.0
      8         26.0
      8         29.0
      8         30.0
     12         42.0
     12         40.0
     12         37.0
     12         46.0
     12         44.0
     12         39.0
     12         43.0
     12         44.0
     12         43.0
     12         41.0
     12         41.0
     12         45.0
     12         40.0
     12         44.0
     12         41.0
     16         54.5
     16         58.0
     16         55.0
     16         58.0
     16         57.0
     16         55.0
     16         55.0
     16         58.0
     16         55.0
     16         55.0
     16         56.0
     16         53.0
     16         60.0
     16         57.0
     16         53.0
     20         70.0
     20         70.0
     20         71.0
     20         65.0
     20         74.0
     20         68.0
     20         71.0
     20         69.0
     20         73.0
     20         65.0
     20         71.0
     20         66.0
     20         72.0
     20         71.0
     20         72.0
     24         82.5
     24         84.0
     24         82.0
     24         89.0
     24         82.0
     24         88.0
     24         79.0
     24         86.0
     24         85.0
     24         84.0
     24         82.0
     24         84.0
     24         83.0
     24         81.0
     24         86.0
     28         93.5
     28         96.0
     28         95.0
     28         93.0
     28         94.0
     28         93.0
     28         98.0
     28         93.0
     28         94.0
     28         99.0
     28         93.0
     28         94.0
     28         93.0
     28         95.9
     28         94.0
     32        107.9
     32        106.9
     32        107.9
     32        107.0
     32        104.9
     32        108.9
     32        107.9
     32        110.9
     32        107.9
     32        105.9
     32        107.9
     32        106.9
     32        109.9
     32        106.9
     32        108.9
     36        112.0
     36        120.0
     36        111.0
     36        115.0
     36        117.0
     36        111.0
     36        111.0
     36        113.0
     36        119.0
     36        114.0
     36        115.0
     36        110.0
     36        119.0
     36        111.0
     36        112.0
     40        123.0
     40        125.0
     40        123.0
     40        120.0
     40        122.0
     40        121.0
     40        124.0
     40        123.0
     40        123.0
     40        121.0
     40        123.0
     40        123.0
     40        124.0
     40        124.0
     40        130.0
     44        129.0
     44        129.0
     44        134.0
     44        130.0
     44        130.0
     44        130.0
     44        130.9
     44        129.0
     44        129.0
     44        130.0
     44        132.9
     44        130.9
     44        130.9
     44        125.9
     44        134.9
     48        131.9
     48        136.9
     48        134.9
     48        134.0
     48        134.9
     48        135.9
     48        136.9
     48        131.9
     48        133.9
     48        129.9
     48        137.9
     48        131.9
     48        138.0
     48        131.0
     48        133.0
     52        137.8
     52        135.9
     52        132.9
     52        131.0
     52        137.0
     52        134.0
     52        125.0
     52        138.0
     52        134.0
     52        127.0
     52        131.0
     52        125.0
     52        125.9
     52        124.9
     52        124.9
     56        136.9
     56        131.9
     56        134.9
     56        125.9
     56        139.9
     56        137.8
     56        141.0
     56        137.0
     56        139.0
     56        146.0
     56        138.0
     56        144.0
     56        142.0
     56        143.0
     56        140.0
     60        142.0
     60        144.0
     60        145.0
     60        145.0
     60        146.0
     60        147.0
     60        145.0
     60        148.0
     60        145.0
     60        149.8
     60        143.9
     60        146.4
     60        138.9
     60        147.9
     60        147.9
     64        145.9
     64        146.9
     64        153.8
     64        148.9
     64        148.6
     64        142.9
     64        148.9
     64        147.9
     64        147.0
     64        147.9
     64        147.9
     64        142.9
     64        144.9
     64        150.8
     64        148.9
     68        150.8
     68        150.8
     68        146.9
     68        143.9
     68        155.8
     68        149.9
     68        145.9
     68        149.9
     68        150.8
     68        149.8
     68        144.9
     68        148.9
     68        149.9
     68        146.9
     68        146.9
     72        154.3
     72        153.8
     72        149.8
     72        150.9
     72        152.8
     72        150.8
     72        151.8
     72        149.9
     72        152.8
     72        151.8
     72        147.9
     72        149.8
     72        152.8
     72        155.5
     72        151.8
     76        156.3
     76        148.9
     76        151.8
     76        151.8
     76        159.8
     76        151.8
     76        148.9
     76        157.8
     76        153.8
     76        151.8
     76        152.0
     76        148.0
     76        157.0
     76        155.0
     76        157.0
     80        155.3
     80        155.8
     80        154.8
     80        160.8
     80        158.8
     80        158.8
     80        156.8
     80        156.8
     80        158.8
     80        149.9
     80        160.8
     80        152.8
     80        150.8
     80        158.8
     80        157.8
