# nthreads     rate
      4         39.2
      4          1.0
      4          3.0
      4          2.0
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          3.0
      4          1.0
      4          4.0
      4          0.0
      4          3.0
      4          2.0
      4          3.0
     12          2.0
     12         10.0
     12          4.0
     12          8.0
     12          8.0
     12          4.0
     12          7.0
     12          5.0
     12          7.0
     12          5.0
     12          8.0
     12          6.0
     12          6.0
     12          5.0
     12          8.0
     20          6.0
     20         13.0
     20         13.0
     20          8.0
     20         11.0
     20         10.0
     20         11.0
     20          9.0
     20         12.0
     20          8.0
     20         13.0
     20          8.0
     20         14.0
     20          7.0
     20         14.0
     28         10.5
     28         12.0
     28         19.0
     28         13.0
     28         13.0
     28         16.0
     28         16.0
     28         14.0
     28         15.0
     28         13.0
     28         16.0
     28         12.0
     28         19.0
     28         10.0
     28         19.0
     36         15.0
     36         17.0
     36         21.0
     36         15.0
     36         21.0
     36         14.0
     36         22.0
     36         18.0
     36         19.0
     36         17.0
     36         21.0
     36         18.0
     36         17.0
     36         19.0
     36         21.0
     44         18.0
     44         26.9
     44         19.0
     44         27.9
     44         18.0
     44         26.9
     44         24.0
     44         23.0
     44         20.0
     44         23.0
     44         25.0
     44         21.0
     44         27.9
     44         21.0
     44         23.0
     52         22.0
     52         27.9
     52         25.9
     52         27.9
     52         26.9
     52         28.9
     52         34.9
     52         19.0
     52         33.9
     52         26.9
     52         24.0
     52         28.9
     52         25.9
     52         24.0
     52         27.9
     60         28.4
     60         32.9
     60         32.9
     60         27.9
     60         30.9
     60         33.9
     60         29.9
     60         31.9
     60         33.9
     60         29.9
     60         32.9
     60         29.9
     60         33.9
     60         30.9
     60         35.9
     68         29.4
     68         35.9
     68         33.9
     68         41.9
     68         26.0
     68         39.9
     68         33.9
     68         36.9
     68         33.9
     68         36.9
     68         29.9
     68         40.9
     68         32.9
     68         38.9
     68         32.9
     76         34.9
     76         41.9
     76         40.9
     76         36.9
     76         37.9
     76         30.9
     76         42.9
     76         38.9
     76         41.9
     76         32.9
     76         38.9
     76         34.9
     76         41.9
     76         37.9
     76         36.9
     84         38.9
     84         42.9
     84         37.9
     84         39.9
     84         45.9
     84         33.9
     84         46.9
     84         37.9
     84         40.9
     84         39.9
     84         39.9
     84         43.9
     84         35.9
     84         43.9
     84         34.9
     92         42.4
     92         43.9
     92         46.9
     92         37.9
     92         48.9
     92         38.9
     92         45.9
     92         42.9
     92         47.9
     92         39.9
     92         41.9
     92         45.9
     92         37.9
     92         52.9
