# nthreads     rate
      4         51.8
      4          1.0
      4          3.0
      4          1.0
      4          3.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          2.0
      4          3.0
      4          1.0
      4          3.0
     12          5.5
     12         12.0
     12          1.0
     12         10.0
     12          3.0
     12          9.0
     12          4.0
     12          8.0
     12          6.0
     12          8.0
     12          4.0
     12          7.0
     12          5.0
     12          8.0
     12          5.0
     20         10.0
     20         15.0
     20          9.0
     20         11.0
     20          8.0
     20         10.0
     20         11.0
     20         10.0
     20         12.0
     20          9.0
     20         12.0
     20          9.0
     20         13.0
     20          8.0
     20         12.0
     28         14.0
     28         18.0
     28         13.0
     28         16.0
     28         11.0
     28         18.0
     28         12.0
     28         18.0
     28         12.0
     28         17.0
     28         12.0
     28         15.0
     28         14.0
     28         15.0
     28         14.0
     36         18.5
     36         25.0
     36         14.0
     36         26.0
     36         13.0
     36         23.0
     36         13.0
     36         20.0
     36         16.0
     36         23.0
     36         18.0
     36         18.0
     36         21.0
     36         17.0
     36         19.0
     44         22.5
     44         26.0
     44         23.0
     44         26.0
     44         23.0
     44         26.0
     44         18.0
     44         27.0
     44         22.0
     44         19.0
     44         28.0
     44         17.0
     44         29.0
     44         19.0
     44         28.0
     52         26.0
     52         31.0
     52         24.0
     52         29.0
     52         26.0
     52         31.0
     52         23.0
     52         31.0
     52         25.0
     52         28.0
     52         28.0
     52         25.0
     52         29.0
     52         26.0
     52         30.0
     60         32.0
     60         33.0
     60         32.0
     60         32.0
     60         28.0
     60         36.0
     60         29.0
     60         33.0
     60         30.0
     60         32.0
     60         30.0
     60         35.0
     60         30.0
     60         28.0
     60         32.0
     68         35.0
     68         46.0
     68         22.0
     68         45.0
     68         33.0
     68         36.0
     68         37.0
     68         35.0
     68         35.0
     68         32.0
     68         42.0
     68         30.0
     68         38.0
     68         32.0
     68         37.0
     76         39.9
     76         35.0
     76         43.0
     76         35.0
     76         43.0
     76         36.0
     76         39.0
     76         33.0
     76         41.0
     76         36.0
     76         37.0
     76         41.0
     76         35.0
     76         37.0
     76         40.0
     84         41.5
     84         42.0
     84         39.0
     84         44.0
     84         37.0
     84         39.0
     84         42.0
     84         40.0
     84         40.0
     84         49.0
     84         33.0
     84         47.0
     84         33.0
     84         50.0
     84         33.0
     92         44.0
     92         53.0
     92         38.0
     92         48.0
     92         39.0
     92         42.0
     92         42.0
     92         48.0
     92         37.0
     92         49.0
     92         37.0
     92         55.0
     92         26.0
     92         55.0
     92         34.0
    100         46.0
    100         55.0
    100         38.0
    100         52.0
    100         37.0
    100         55.0
    100         35.0
    100         53.0
    100         44.0
    100         54.0
    100         38.0
    100         49.0
    100         44.0
    100         49.0
    100         43.0
    108         50.9
    108         48.0
    108         48.0
    108         43.0
    108         56.0
    108         41.0
    108         54.0
    108         47.0
    108         47.0
    108         52.0
    108         48.0
    108         57.0
    108         38.0
    108         55.0
    108         42.0
    116         54.9
    116         48.0
    116         58.0
    116         41.0
    116         63.0
    116         41.0
    116         57.0
    116         51.0
    116         45.0
    116         60.0
    116         41.0
    116         61.0
    116         44.0
    116         54.0
    116         53.0
    124         55.9
    124         51.0
    124         62.0
    124         46.0
    124         64.0
    124         40.0
    124         61.0
    124         54.0
    124         53.0
    124         58.0
    124         50.0
    124         55.0
    124         54.0
    124         59.0
    124         54.0
    132         55.4
    132         60.0
    132         58.0
    132         58.0
    132         55.0
    132         56.0
    132         57.0
    132         50.0
    132         58.0
    132         56.0
    132         50.0
    132         63.0
    132         54.0
    132         58.0
    132         59.0
    140         58.4
    140         51.0
    140         63.0
    140         55.0
    140         60.0
    140         65.0
    140         52.0
    140         59.0
    140         57.0
    140         61.0
    140         56.0
    140         68.0
    140         54.0
    140         62.0
    140         55.0
    148         60.4
    148         57.0
    148         65.0
    148         48.0
    148         68.0
    148         59.0
    148         57.0
    148         60.0
    148         61.0
    148         61.0
    148         53.0
    148         64.0
    148         56.0
    148         60.0
    148         57.0
    156         60.9
    156         61.0
    156         66.0
    156         55.0
    156         58.0
    156         64.0
    156         61.0
    156         53.0
    156         68.0
    156         55.0
    156         64.0
    156         60.0
    156         61.0
    156         56.0
    156         57.0
    164         62.9
    164         74.0
    164         64.0
    164         53.0
    164         66.0
    164         59.0
    164         59.0
    164         65.0
    164         55.0
    164         66.0
    164         53.0
    164         68.0
    164         61.0
    164         52.0
    164         69.0
    172         60.4
    172         67.0
    172         59.0
    172         61.0
    172         66.0
    172         64.0
    172         58.0
    172         64.0
    172         61.0
    172         58.0
    172         68.0
    172         61.0
    172         49.0
    172         76.0
    172         52.0
    180         69.9
    180         58.0
    180         72.0
    180         53.0
    180         68.0
    180         58.0
    180         63.0
    180         63.0
    180         70.0
    180         56.0
    180         64.0
    180         69.0
    180         55.0
    180         68.0
    180         57.0
    188         71.9
    188         49.0
    188         73.0
    188         67.0
    188         49.0
    188         72.0
    188         64.0
    188         61.0
    188         63.0
    188         69.0
    188         61.0
    188         59.0
    188         61.0
    188         67.0
    188         67.0
    196         64.9
    196         61.0
    196         67.0
    196         64.0
    196         68.0
    196         61.0
    196         67.0
    196         62.0
    196         69.0
    196         59.0
    196         71.0
    196         66.0
    196         52.0
    196         75.0
    196         64.0
    204         62.4
    204         77.0
    204         65.0
    204         56.0
    204         68.0
    204         67.0
    204         64.0
    204         65.0
    204         69.0
    204         63.0
    204         65.0
    204         69.0
    204         63.0
    204         63.0
    204         69.0
    212         67.4
    212         67.0
    212         71.0
    212         58.0
    212         70.0
    212         69.0
    212         68.0
    212         58.0
    212         74.0
    212         68.0
    212         59.0
    212         76.0
    212         62.0
    212         61.0
    212         77.0
    220         65.4
    220         59.0
    220         88.0
    220         59.0
    220         59.0
    220         81.0
    220         62.0
    220         63.0
    220         78.0
    220         62.0
    220         62.0
    220         70.0
    220         74.0
    220         57.0
    220         71.0
    228         70.9
    228         67.0
    228         80.0
    228         67.0
    228         64.0
    228         65.0
    228         83.0
    228         62.0
    228         66.0
    228         67.0
    228         76.0
    228         69.0
    228         66.0
    228         70.0
    228         68.0
    236         71.4
    236         72.0
    236         64.0
    236         69.0
    236         69.0
    236         69.0
    236         70.0
    236         66.0
    236         70.0
    236         67.0
    236         68.0
    236         68.0
    236         70.0
    236         66.0
    236         69.0
    244         65.9
    244         68.0
    244         67.0
    244         68.0
    244         68.0
    244         68.0
    244         66.0
    244         67.0
    244         70.0
    244         66.0
    244         65.0
    244         69.0
    244         67.0
    244         67.0
    244         69.0
    252         64.9
    252         69.0
    252         68.0
    252         64.0
    252         68.0
    252         66.0
    252         66.0
    252         67.0
    252         66.0
    252         66.0
    252         68.0
    252         66.0
    252         66.0
    252         68.0
    252         66.0
    260         63.4
    260         65.0
    260         67.0
    260         64.0
    260         66.0
    260         68.0
    260         65.0
    260         67.0
    260         67.0
    260         65.0
    260         66.0
    260         67.0
    260         67.0
    260         64.0
    260         67.0
    268         63.4
    268         65.0
    268         64.0
    268         68.0
    268         66.0
    268         64.0
    268         66.0
    268         64.0
    268         65.0
    268         67.0
    268         63.0
    268         66.0
    268         65.0
    268         65.0
    268         67.0
